Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU59,2550.89329533,OUT035
FDU28,3034.46543426,OUT035
NCP30,652.211914365,OUT046
FDB39,889.495041203,OUT018
FDE41,1418.86269081,OUT013
DRH11,131.243179046,OUT010
FDA58,3829.35529699,OUT045
FDU50,1938.49458034,OUT046
FDM34,2039.96146038,OUT013
FDM44,2850.0259874,OUT027
FDR39,3038.22350022,OUT045
FDM25,2879.11644909,OUT045
FDQ49,2529.42832049,OUT049
DRH25,845.025892534,OUT018
FDM09,4281.19928033,OUT027
FDL44,379.818689315,OUT019
NCR42,591.681312186,OUT018
DRL59,910.149084635,OUT046
FDX43,2688.70475593,OUT013
DRK47,573.040667092,OUT010
FDU48,1978.81111089,OUT018
FDY12,765.43956402,OUT045
NCN43,1995.90354588,OUT018
NCM55,3049.42946718,OUT018
FDQ21,2983.67361269,OUT027
FDX13,4148.43751831,OUT035
NCK30,5865.56587679,OUT027
FDG20,2888.95406478,OUT049
DRG27,612.325396005,OUT017
FDY14,3921.67723392,OUT018
FDP59,1645.95591586,OUT035
FDU60,2767.4014651,OUT017
NCC18,420.148087008,OUT019
DRJ39,3722.91670696,OUT017
FDS07,1923.81640638,OUT049
FDM08,5865.56587679,OUT027
FDP51,1990.74152808,OUT045
FDU16,1320.3082178,OUT035
FDH12,1644.72140822,OUT013
DRE48,506.28902009,OUT010
NCL42,5865.56587679,OUT027
FDR21,2836.32835109,OUT045
NCW29,2042.40668968,OUT035
FDO11,4056.76107608,OUT013
NCM31,2094.64723605,OUT049
FDV35,368.508323862,OUT019
FDF58,1003.54786576,OUT017
NCE43,2786.40780925,OUT049
FDA02,2513.01071057,OUT035
DRL37,131.038449207,OUT010
FDR24,1398.06629345,OUT018
FDW59,1333.1302535,OUT049
FDS22,682.51797488,OUT049
FDW24,754.674908534,OUT017
FDU24,1506.30842376,OUT035
FDA21,5132.9840902,OUT027
FDH58,2935.07585261,OUT027
FDW36,1625.30566887,OUT018
FDI45,4405.01590448,OUT027
FDU01,2976.61739289,OUT018
FDF35,2906.21306463,OUT027
FDU43,574.647172311,OUT019
FDE24,358.827034047,OUT019
FDK50,2547.97908198,OUT049
FDG31,1069.92092435,OUT045
FDC60,1386.58183147,OUT045
FDL36,1414.96214828,OUT013
FDP21,3098.44697914,OUT013
FDW16,1382.49134251,OUT045
FDX02,3811.96394354,OUT017
FDQ58,4117.72407077,OUT027
FDT51,1725.67551935,OUT046
FDD59,1289.16426843,OUT049
NCM42,1631.73083978,OUT018
FDA57,609.556184619,OUT018
FDZ48,1728.56143522,OUT035
FDE46,2524.54840752,OUT045
NCZ30,276.794236241,OUT019
FDB56,3126.78902314,OUT017
FDA25,2850.0259874,OUT027
FDD20,2020.24939284,OUT013
FDL25,1466.08757962,OUT013
NCO18,2919.92587691,OUT049
FDJ45,593.036000616,OUT017
FDR12,2826.64870554,OUT035
NCF19,131.038449207,OUT010
FDK25,2695.44946995,OUT046
NCR17,1972.53985174,OUT046
FDC52,2471.02972098,OUT046
NCA54,3020.64795041,OUT017
FDR45,572.86159946,OUT010
NCM19,1927.57627482,OUT049
FDF39,5865.56587679,OUT027
FDX23,1544.52707165,OUT049
FDD58,2846.11488361,OUT027
FDX28,1631.36237178,OUT013
NCD31,2568.80324448,OUT013
FDU57,2384.52022275,OUT018
FDI27,782.485022275,OUT046
NCM42,1647.98318694,OUT046
FDD32,2168.66434539,OUT027
FDI34,3676.83116502,OUT013
NCM29,2103.75792235,OUT049
FDG46,1793.95296619,OUT018
DRC01,131.038449207,OUT010
FDB15,5865.56587679,OUT027
NCA17,4062.19838406,OUT027
FDF10,2518.87866079,OUT046
FDR26,4750.57784372,OUT027
FDI02,1727.01283841,OUT049
NCM54,273.770101936,OUT010
FDF14,2410.54577626,OUT013
FDJ33,269.117635597,OUT010
FDM20,3987.27612222,OUT035
FDC03,5751.5115893,OUT027
NCX05,1951.63498684,OUT046
NCM41,2788.99600024,OUT027
NCU29,364.932274751,OUT010
FDQ59,1337.92915863,OUT017
FDH46,240.373618394,OUT010
FDH09,834.579684574,OUT013
NCD06,759.973150028,OUT045
FDC15,2545.26786062,OUT035
DRD37,1063.26054663,OUT027
FDT28,4062.19838406,OUT027
FDR28,4251.25067864,OUT027
FDT38,1341.53078055,OUT017
FDV34,1529.91686928,OUT027
FDY52,1026.91339614,OUT035
FDB34,1403.96975673,OUT013
DRL23,1625.7839991,OUT018
DRB24,2456.02276212,OUT046
FDJ50,935.762121911,OUT046
FDQ49,2550.6273511,OUT035
FDP20,2007.3813804,OUT035
FDV19,4240.67933459,OUT027
NCR54,3034.43545513,OUT045
FDO09,575.005942704,OUT010
FDS57,2074.37322542,OUT018
FDN10,1949.27536562,OUT049
FDV23,2047.37913602,OUT049
FDY28,3586.29795092,OUT049
DRG51,2552.48350644,OUT013
FDD45,236.688472587,OUT019
NCL18,5736.39403401,OUT027
NCM29,2080.62953045,OUT013
FDF17,5755.19394483,OUT027
FDE22,2550.28570719,OUT017
FDQ22,593.433820772,OUT017
FDS01,2967.47135128,OUT013
FDW35,1018.31693529,OUT027
FDJ33,2047.97115462,OUT046
NCF54,2851.55424898,OUT035
FDE09,1689.31508553,OUT013
NCE06,2572.81587869,OUT045
DRH49,1268.27614399,OUT049
FDY43,2802.82188376,OUT045
NCT05,4068.83160281,OUT017
FDZ34,3107.85338959,OUT045
FDL38,1356.66022038,OUT017
FDZ31,3116.11001075,OUT017
FDR14,870.979774685,OUT035
NCN54,1258.91479314,OUT049
NCC42,3001.98221086,OUT027
FDK08,1581.78506283,OUT017
FDP59,1644.59637635,OUT013
FDV22,2609.7324182,OUT035
FDD33,3793.03572633,OUT035
DRE60,5865.56587679,OUT027
FDK52,3724.86057496,OUT046
FDA02,2513.05561202,OUT017
FDM56,1646.90600231,OUT049
FDE57,2070.47297579,OUT035
FDM32,1376.49095411,OUT045
NCQ30,2965.29735223,OUT027
FDQ27,2850.0259874,OUT027
FDT60,2985.78596645,OUT027
FDU43,3892.96383686,OUT049
NCO55,1648.02096942,OUT035
FDG02,3079.53548441,OUT045
FDJ28,3072.43872472,OUT013
FDP40,1728.82401321,OUT045
FDJ38,3096.19272416,OUT045
NCC54,3828.77835834,OUT017
NCZ41,2056.76537346,OUT046
FDK38,363.741073854,OUT019
FDU52,2417.90585615,OUT013
FDC40,1233.99536133,OUT046
NCR30,1121.84376611,OUT017
NCN18,1727.00115476,OUT017
FDB50,1293.38793414,OUT035
FDG04,3076.07863616,OUT013
FDR26,2851.41060822,OUT035
NCT17,3033.51818526,OUT018
FDX35,5865.56587679,OUT027
FDS12,2056.24407459,OUT046
NCZ29,2993.13437067,OUT027
FDB38,381.125512707,OUT010
FDP12,687.972388511,OUT013
FDP22,832.948870302,OUT046
FDS26,3865.80673166,OUT018
FDR52,3119.76174247,OUT046
DRJ13,2587.85322837,OUT046
FDU48,2998.73977834,OUT027
FDE29,966.930354188,OUT035
NCT29,2039.43609972,OUT049
DRK37,3050.59996407,OUT018
FDK55,1361.85714043,OUT046
FDR07,1546.35801967,OUT046
FDO21,5865.56587679,OUT027
FDK46,4194.60824927,OUT049
FDB12,1644.93913979,OUT045
FDT31,5145.00487766,OUT027
FDJ33,1997.33264834,OUT045
FDC26,2912.52251747,OUT027
NCQ02,3069.13916634,OUT045
FDP08,507.632662898,OUT010
FDB11,5865.56587679,OUT027
FDV55,2467.41200035,OUT013
FDW20,2087.54805287,OUT049
NCJ18,276.775262092,OUT019
FDC41,1163.7594969,OUT018
FDE14,2850.0259874,OUT027
FDG35,2825.62173987,OUT013
FDF45,885.594269563,OUT035
FDS19,2005.98893681,OUT027
FDS58,380.869814866,OUT019
FDA26,3743.15711255,OUT017
FDM32,1353.28291853,OUT049
FDL45,2075.03454438,OUT046
FDZ55,2525.39086975,OUT049
FDY37,2151.05746904,OUT049
FDO46,3096.32455758,OUT046
FDQ60,2029.69177862,OUT046
FDA19,1965.35306531,OUT018
FDL15,2517.29296872,OUT046
FDM10,3381.1016468,OUT018
NCL05,614.734362665,OUT017
DRK49,131.038449207,OUT010
NCE18,5865.56587679,OUT027
FDG40,629.880184243,OUT049
DRI59,3782.1547787,OUT045
FDK28,4183.21290175,OUT035
NCD06,131.038449207,OUT019
FDO11,574.882807317,OUT019
FDK27,2061.21337219,OUT046
FDT43,1092.31310784,OUT027
FDD38,1621.71124627,OUT018
FDA16,3672.35596975,OUT049
FDL14,4114.65932761,OUT027
NCM17,661.420417267,OUT049
FDD20,2040.99558431,OUT045
FDA40,1368.05417634,OUT045
FDL43,1281.25389032,OUT045
FDV15,1644.43829968,OUT045
FDE52,1383.41796296,OUT046
NCL17,358.148077025,OUT010
NCJ31,3843.71321827,OUT045
FDR60,1266.80750904,OUT045
NCA18,1899.91255424,OUT035
FDS21,1407.45582022,OUT027
FDW09,1264.77869893,OUT035
FDL26,2539.2804951,OUT035
FDS47,1370.83205411,OUT018
FDC39,3387.28820726,OUT046
FDT51,1721.4508278,OUT035
FDK40,4247.09029415,OUT035
NCG19,3813.32660063,OUT045
FDZ07,1068.93726057,OUT046
FDF08,2686.28241932,OUT027
FDO04,1018.25343697,OUT013
FDK41,1322.35340281,OUT018
FDP15,4048.03220148,OUT049
NCD43,1626.89724838,OUT018
NCP18,2466.45184478,OUT013
FDZ51,1454.35577804,OUT046
DRH13,1651.94822682,OUT035
FDF38,630.467944354,OUT045
NCI43,760.739979688,OUT045
FDM38,1258.91857689,OUT027
FDS03,1214.57589421,OUT013
DRJ47,2831.76595805,OUT017
FDT50,231.848321336,OUT010
FDV02,2849.51574517,OUT046
NCG18,1646.56832504,OUT017
FDW52,2630.27360216,OUT046
FDS40,599.347497095,OUT035
FDN31,3109.06825326,OUT017
FDA37,1988.19886357,OUT045
FDA15,4133.59763994,OUT046
FDL39,3055.41007124,OUT046
FDJ53,1993.29269733,OUT045
FDX22,3590.06487745,OUT013
NCZ42,3949.96751714,OUT045
FDD56,4454.07323389,OUT027
FDD40,3004.25991135,OUT017
FDS50,3642.09132481,OUT013
NCN14,3038.64044747,OUT013
FDT15,3110.36475139,OUT013
NCS18,2881.95480081,OUT027
NCO26,267.460035716,OUT010
FDF58,1016.10181382,OUT018
NCB19,1418.50528798,OUT013
FDH26,2079.20768319,OUT017
DRB24,4099.69999811,OUT027
FDA49,1339.50447671,OUT018
FDB32,1520.48587086,OUT045
FDI36,3086.26003209,OUT017
NCA17,365.093674482,OUT010
FDH22,2014.80288346,OUT013
NCM26,2445.87590652,OUT018
FDT15,5126.70653595,OUT027
FDB16,1359.39567014,OUT018
NCP54,2985.78596645,OUT027
FDJ36,1644.11804613,OUT013
FDO28,1978.79755971,OUT045
FDU09,998.520258034,OUT013
FDF29,2055.90484607,OUT017
FDY08,2061.28863708,OUT013
DRJ59,591.457109258,OUT018
FDT23,2009.97282575,OUT027
FDU15,593.408773853,OUT018
FDT47,1554.39279375,OUT013
FDI53,381.663856801,OUT019
FDR59,3846.10982661,OUT018
FDD53,616.665439498,OUT035
FDY51,3694.97996714,OUT017
FDT04,638.986945134,OUT049
FDU51,2863.66619892,OUT049
FDG14,2487.50590722,OUT035
NCU06,3810.42065438,OUT045
DRG25,3111.71596263,OUT046
DRH49,1319.05712121,OUT035
FDN15,2073.74970543,OUT035
FDL43,1211.49530003,OUT018
NCT18,3147.35677266,OUT049
NCB31,4058.34341958,OUT013
FDK57,1953.70418044,OUT035
FDY04,381.825256532,OUT019
NCP54,2067.01127905,OUT046
FDF41,3792.19941904,OUT013
FDM01,1644.93913979,OUT045
FDW03,1644.93913979,OUT045
FDF28,2009.52666976,OUT045
FDY37,2106.43054503,OUT017
FDQ03,3839.2254111,OUT017
FDP51,2951.33653332,OUT027
FDJ40,1715.01792524,OUT017
FDC32,1442.62603543,OUT049
DRI49,2219.28428578,OUT027
NCW54,867.182470828,OUT017
FDF09,592.638871163,OUT017
FDP45,3749.34457374,OUT018
DRJ23,2965.99037102,OUT018
FDS59,1715.81949685,OUT017
FDY08,2072.9069878,OUT046
FDX16,2496.94915969,OUT049
FDY16,2989.46736169,OUT018
FDK32,2547.34558544,OUT035
FDQ22,702.514456903,OUT013
NCC31,2398.64381623,OUT018
FDG58,2466.78536843,OUT049
DRF48,3110.25754057,OUT013
DRH36,1097.14211193,OUT049
NCR30,1161.34723447,OUT035
FDB03,574.853070238,OUT019
FDZ28,2993.13437067,OUT027
FDR35,3065.31045488,OUT017
DRD15,5865.56587679,OUT027
FDJ33,278.772829556,OUT019
FDA56,268.93585526,OUT010
FDP56,788.019597878,OUT046
NCT30,788.243523043,OUT046
FDK15,1623.18682289,OUT017
FDH44,2437.18984157,OUT018
FDV01,2489.43245391,OUT013
DRG03,2506.42532247,OUT017
FDG50,2710.88095587,OUT027
FDR16,574.671972016,OUT010
FDZ60,1646.86993765,OUT046
DRG03,2530.35643635,OUT045
FDS56,3856.81766121,OUT018
FDU33,752.062813062,OUT045
DRD27,1574.90222844,OUT035
FDW22,3741.41509794,OUT046
DRA24,2635.29995693,OUT045
FDF38,642.525209564,OUT049
FDX48,2493.58796787,OUT013
FDS58,2474.56425454,OUT018
FDC32,1451.55316073,OUT046
NCQ29,4072.59658252,OUT045
DRK39,1338.48730812,OUT018
NCS38,1887.36936049,OUT017
DRO47,1729.57855245,OUT013
DRG27,1018.86090224,OUT027
FDC57,5695.78027162,OUT027
FDS55,2444.76804117,OUT046
NCJ06,1965.46102382,OUT018
FDO01,281.446702581,OUT019
NCM55,3100.73083357,OUT045
FDC52,2464.23152896,OUT049
FDQ15,1273.40150188,OUT045
NCT30,1091.01270179,OUT027
NCR42,1002.80046667,OUT027
FDD28,869.009125517,OUT035
FDQ34,1637.98266657,OUT049
FDZ12,3030.34072764,OUT027
DRE13,200.79986045,OUT019
NCN07,282.824423602,OUT019
FDM28,3047.2123274,OUT035
FDI10,2880.97802213,OUT017
FDQ25,2782.1331624,OUT013
FDA38,572.86159946,OUT010
DRI13,3635.76328661,OUT049
FDY20,2717.22901299,OUT027
NCZ53,3100.15560642,OUT035
NCM31,2398.91275214,OUT013
DRB01,3130.78773182,OUT017
DRF37,4139.36402724,OUT046
NCF42,2883.4142328,OUT049
FDF16,2365.19772866,OUT018
FDB41,824.726266926,OUT013
FDR34,3750.35044934,OUT013
FDR15,2399.65043153,OUT018
NCV42,271.680098118,OUT019
FDW51,3663.53331513,OUT035
FDU36,1553.86325325,OUT017
FDX60,1289.03849535,OUT049
FDY03,1878.84900983,OUT035
FDW55,3997.24674482,OUT045
FDT01,572.72527044,OUT010
FDG58,2438.39630598,OUT013
FDK21,4120.84259026,OUT017
NCS41,463.630902799,OUT019
FDS10,2997.41720691,OUT045
NCT53,2567.41148554,OUT046
FDJ28,3012.78114823,OUT018
FDX44,1369.04203495,OUT045
FDT20,605.36725151,OUT018
FDO44,1684.60464675,OUT017
NCX17,3756.76237677,OUT049
FDY01,1904.71380922,OUT017
FDJ12,5865.56587679,OUT027
DRK35,591.681312186,OUT018
FDD47,386.392393181,OUT019
NCM53,1647.52537246,OUT035
FDO45,1413.29686855,OUT013
NCM42,251.681344822,OUT010
FDE04,2935.63616059,OUT046
NCI30,5865.56587679,OUT027
FDZ19,2855.04463728,OUT013
FDW57,2886.05144509,OUT013
FDA25,1644.11804613,OUT013
FDT22,959.163731516,OUT046
FDP51,1956.29971125,OUT013
FDD48,2935.07585261,OUT027
FDY39,3137.12252997,OUT035
FDO48,575.035679783,OUT010
FDD23,5132.9840902,OUT027
DRN35,1002.80046667,OUT027
FDT01,3659.04929223,OUT035
FDC20,131.038449207,OUT010
DRJ35,1003.07084003,OUT035
FDB32,1458.87151441,OUT046
FDL24,2890.99884907,OUT046
NCV42,1799.88843696,OUT035
FDZ46,1654.52563979,OUT046
FDC15,2484.96815172,OUT013
FDD08,131.038449207,OUT019
FDY50,1372.4601554,OUT049
FDD36,2017.52546795,OUT013
FDG57,1091.01270179,OUT027
FDL21,609.556184619,OUT018
FDN16,2850.0259874,OUT027
FDJ09,1086.89535831,OUT027
FDS01,427.905122896,OUT010
FDV33,4155.90259198,OUT017
DRE12,1886.45616967,OUT017
FDR07,1553.86189582,OUT013
FDP48,464.389575378,OUT010
NCB55,885.909541351,OUT035
FDQ08,1087.94497271,OUT013
FDR34,3901.07854522,OUT035
FDO33,1735.68919704,OUT046
FDP13,623.916445132,OUT045
FDX12,3895.63026498,OUT049
NCT06,2686.90034212,OUT049
FDR16,574.189007331,OUT019
FDE36,2568.02017627,OUT046
FDZ36,3170.4931447,OUT049
FDV13,1362.57515724,OUT045
NCZ17,598.872311509,OUT035
FDU56,3076.36636523,OUT045
FDM09,2867.59738284,OUT035
FDV02,2855.632808,OUT017
FDS34,1784.39005933,OUT018
FDA11,1510.04521828,OUT049
FDP09,3703.47260054,OUT017
FDB29,2920.30226887,OUT027
FDT19,2887.59318966,OUT017
DRH15,641.751381572,OUT017
FDY38,3740.36929427,OUT046
FDF14,4086.19871997,OUT027
FDN48,229.146468586,OUT010
FDQ12,3751.84313172,OUT013
NCJ43,2882.6231275,OUT045
FDE17,366.756021918,OUT019
FDB05,4065.83304332,OUT035
FDH10,3010.41749629,OUT045
NCR06,612.83400118,OUT017
FDU32,1993.27763797,OUT018
FDD56,2894.4005475,OUT049
FDO36,2918.08866418,OUT018
FDH16,225.782091876,OUT010
FDX10,591.137345234,OUT018
FDZ37,1371.06747831,OUT017
FDU31,575.035679783,OUT010
DRC49,2096.74554137,OUT049
FDL15,2526.68485452,OUT045
FDN32,488.680238089,OUT019
DRH59,1459.56629918,OUT027
NCU29,2449.01585788,OUT049
FDR37,464.075303181,OUT019
FDS14,2416.75490012,OUT018
FDU02,5865.56587679,OUT027
FDJ08,3115.10677645,OUT035
NCZ06,3974.42926585,OUT045
FDO31,1309.1416953,OUT049
FDH31,1614.04860288,OUT018
FDS58,2553.58614207,OUT017
NCA53,1090.78877663,OUT027
FDF50,3110.64050399,OUT046
NCW42,3702.46009875,OUT049
NCQ17,2500.56203149,OUT045
FDK51,3914.03103629,OUT018
NCW41,377.924876774,OUT010
NCR29,866.300812832,OUT017
FDB08,379.562991474,OUT019
FDA40,2473.11714095,OUT027
FDL14,2445.01397103,OUT018
FDB47,3566.201769,OUT046
FDO03,3882.51764976,OUT035
DRK13,514.174117699,OUT019
FDX13,572.86159946,OUT010
FDF52,3145.04892827,OUT046
FDT11,3102.685279,OUT013
FDB08,2480.28681492,OUT013
FDQ28,2456.43361377,OUT018
FDD29,4152.90483517,OUT045
NCQ29,5865.56587679,OUT027
NCO02,1224.3976848,OUT013
FDR56,509.715214399,OUT010
NCM54,2051.56661854,OUT049
FDP51,1905.52756321,OUT035
FDT38,1402.94778959,OUT013
FDZ20,3817.14430559,OUT018
FDJ53,2012.51668491,OUT013
FDX13,4080.55918295,OUT049
FDP58,3694.30396364,OUT035
NCK31,131.038449207,OUT019
FDA35,1955.32347161,OUT018
FDV37,3021.25707774,OUT018
NCO07,5865.56587679,OUT027
FDA20,3117.4176597,OUT045
FDZ59,2756.72493428,OUT035
NCY17,653.43734449,OUT017
FDQ28,2548.17781293,OUT035
FDV35,2512.84215481,OUT017
FDQ36,687.972388511,OUT013
FDD34,2474.9053828,OUT018
FDK51,4216.99452712,OUT045
FDV31,2885.22540278,OUT035
FDR04,1542.95913173,OUT035
FDR14,893.290636004,OUT049
DRC36,422.944753009,OUT010
FDE39,276.794236241,OUT019
FDP57,1637.98266657,OUT049
FDE57,2120.09470601,OUT046
NCN18,1730.98458157,OUT046
NCQ05,2389.62965822,OUT018
FDW47,1993.46790742,OUT035
FDV46,2072.12311958,OUT035
NCP29,1047.05747589,OUT045
FDE09,1682.63872063,OUT018
NCU06,5865.56587679,OUT027
FDT19,422.275819068,OUT010
DRF15,2504.31319975,OUT017
DRI51,2758.91846031,OUT013
NCX54,1644.73045531,OUT013
DRE01,3784.70822679,OUT013
NCB07,2988.31518309,OUT045
FDU50,1887.42941498,OUT035
FDG40,600.426155947,OUT035
FDW10,2744.08223293,OUT018
FDX51,3067.8417183,OUT013
NCP17,1055.45823555,OUT045
FDP21,3114.39371113,OUT035
FDL04,1644.91662991,OUT045
FDV23,2014.3743531,OUT013
FDF24,1311.21411106,OUT046
FDH56,2920.30226887,OUT027
FDB51,986.596025402,OUT049
FDI58,2834.9475434,OUT027
FDR20,824.616818191,OUT013
FDC51,1995.90354588,OUT018
FDB16,2473.11714095,OUT027
FDE40,983.193716269,OUT049
NCM17,629.773541565,OUT035
FDU56,3095.55822149,OUT035
FDS32,284.746563033,OUT019
FDX02,3725.12747098,OUT049
FDT39,4096.33138156,OUT027
FDE35,868.35781609,OUT017
NCI42,568.810951128,OUT019
DRL23,1645.37951763,OUT046
FDA10,2048.16940469,OUT046
FDA11,1520.1043835,OUT013
NCM06,2468.05067148,OUT046
NCT05,4132.32604789,OUT035
NCQ02,492.314014271,OUT010
NCY06,2063.4802683,OUT049
FDY56,3833.06543166,OUT035
FDL02,1645.95591586,OUT035
NCI06,2929.54196313,OUT035
FDQ14,2465.13651305,OUT045
FDQ12,3857.07314823,OUT017
FDP36,788.243523043,OUT046
FDK21,5865.56587679,OUT027
FDO40,2518.6062661,OUT045
NCK54,275.690988861,OUT019
FDY09,2812.89765281,OUT018
NCW30,4122.68847267,OUT049
NCC55,1002.80046667,OUT027
FDE58,1867.73881172,OUT018
FDR39,3044.26177945,OUT013
FDU28,3071.01368412,OUT049
FDH08,3853.15812242,OUT017
FDG35,2839.30581732,OUT045
FDG22,628.372932991,OUT049
FDC34,2595.65605853,OUT035
FDP15,3798.84238215,OUT018
FDK34,572.86159946,OUT010
FDU45,1919.94711321,OUT035
FDQ04,1015.55672134,OUT027
FDX22,3408.24391053,OUT018
FDB45,1645.45507575,OUT017
NCH43,5865.56587679,OUT027
DRE60,3674.06406216,OUT046
FDD17,5865.56587679,OUT027
NCM54,2015.69141604,OUT017
NCH55,2051.18167187,OUT013
NCT06,2626.33066185,OUT017
FDA48,5865.56587679,OUT027
FDY58,5865.56587679,OUT027
FDO25,3643.79640421,OUT045
FDN50,1507.13817101,OUT045
FDH35,2634.12067605,OUT035
FDK09,3771.96488389,OUT045
FDO16,1413.83199509,OUT013
FDW11,1079.28450323,OUT045
FDU47,3005.18562529,OUT027
NCQ42,273.789076086,OUT010
FDK55,2710.88095587,OUT027
FDN08,1933.54262314,OUT049
FDT57,3940.53838399,OUT045
FDJ12,3363.13089398,OUT018
DRL59,794.52957814,OUT017
NCN53,632.368874637,OUT046
FDO51,131.038449207,OUT010
FDK56,3123.1069135,OUT017
FDY12,821.643094088,OUT035
FDU15,600.426155947,OUT035
FDQ19,3942.25821476,OUT046
DRF15,2528.45910155,OUT045
DRE25,234.856548248,OUT019
FDK57,1908.62123374,OUT018
FDD33,572.83186238,OUT010
FDR34,5865.56587679,OUT027
FDU04,2033.2114816,OUT045
FDE35,131.890927107,OUT019
NCD31,2638.2403701,OUT035
FDJ56,1623.59701065,OUT035
NCU53,2567.41148554,OUT046
FDD39,3697.24334548,OUT035
NCU17,249.136855464,OUT019
FDJ20,2049.02876136,OUT046
NCW41,2501.65789497,OUT018
FDL52,609.596244296,OUT035
FDS39,2093.23538174,OUT035
DRJ47,2827.45341775,OUT045
FDP13,131.038449207,OUT010
DRK39,184.310822724,OUT010
FDF28,273.507902074,OUT010
FDB09,2006.05078472,OUT045
FDM51,1581.64136224,OUT046
DRM49,717.319613579,OUT018
DRF23,2850.13589507,OUT013
DRH01,2863.50168764,OUT035
FDH12,2876.80745712,OUT027
FDA28,278.772829556,OUT019
FDW37,1372.33917559,OUT018
FDF02,1644.90118741,OUT046
DRL37,656.747671428,OUT046
NCF43,2104.58261173,OUT046
FDH08,572.86159946,OUT010
FDR34,574.882807317,OUT019
NCK19,3113.1655637,OUT049
NCD55,615.084829257,OUT018
FDT27,3782.81030317,OUT049
FDQ57,2457.89644833,OUT045
FDA47,2595.10401001,OUT035
DRG15,1406.05610352,OUT027
FDE05,2384.42533526,OUT018
FDN46,1634.09076118,OUT046
FDX27,2792.31139863,OUT027
FDT51,1716.48903178,OUT045
FDU33,738.393628924,OUT013
FDJ16,1293.12658998,OUT027
FDD20,276.954101298,OUT019
FDT36,627.782372854,OUT049
DRF15,4089.3712904,OUT027
FDN52,203.691233581,OUT010
FDC22,5695.78027162,OUT027
FDX15,2607.58959555,OUT045
FDT13,3079.33437424,OUT013
FDU04,2033.49473271,OUT017
FDU31,574.548836629,OUT019
FDW59,2473.11714095,OUT027
NCO29,2579.47086476,OUT046
FDL15,2533.29666832,OUT035
FDI41,2508.28911348,OUT049
FDQ48,1563.9682136,OUT049
DRI39,1021.49895216,OUT013
FDI08,4039.63849657,OUT013
FDC21,1701.41548888,OUT049
FDF58,1034.71576897,OUT035
FDS08,426.341243153,OUT010
FDE47,2005.70918508,OUT045
NCP18,367.278750978,OUT019
NCR41,1555.43565562,OUT013
FDA27,4047.575192,OUT013
FDA43,3100.81485745,OUT035
FDA49,1352.85364953,OUT045
NCE55,2822.00010322,OUT018
DRM49,1087.11928347,OUT027
FDF22,5865.56587679,OUT027
FDQ15,1279.30984694,OUT018
NCS54,2890.73067082,OUT017
NCY05,690.389963924,OUT013
FDR45,3948.08753725,OUT046
FDK57,2038.44267989,OUT049
FDF41,572.83186238,OUT010
FDV21,2052.44976702,OUT046
FDD51,778.022180661,OUT046
FDF33,1654.52563979,OUT046
FDA38,3937.00951923,OUT046
FDR56,3071.37643377,OUT045
NCN41,2000.4654919,OUT017
FDC60,2615.20236952,OUT027
FDB47,3603.17567253,OUT045
DRH01,2833.03214241,OUT013
FDW08,1645.37951763,OUT046
FDF38,1010.43154568,OUT027
FDY32,2546.13097913,OUT017
FDG34,1647.40684242,OUT049
FDG47,572.678989914,OUT019
NCF18,3035.70495772,OUT035
FDL39,449.988838074,OUT019
NCH55,2025.90811225,OUT035
DRJ35,979.688257245,OUT049
FDS44,3868.46530911,OUT035
DRE01,3550.16280644,OUT018
FDY39,3127.06988157,OUT013
FDY32,2462.94266682,OUT018
FDR33,2915.11542929,OUT027
NCP50,1283.97474018,OUT049
FDZ47,1547.06792974,OUT018
FDU57,2455.33791395,OUT049
FDY44,3069.25795902,OUT013
DRH59,1137.43917635,OUT018
FDB03,5865.56587679,OUT027
FDY46,3024.97268087,OUT045
FDM39,2888.48937679,OUT045
FDY36,1169.52650706,OUT035
NCM55,3120.20699101,OUT035
FDJ50,131.038449207,OUT010
DRL60,2410.85243598,OUT013
NCJ54,3779.24284178,OUT049
FDX59,592.241051006,OUT017
FDI07,3123.58256204,OUT013
DRF51,131.038449207,OUT010
FDM14,1653.9670673,OUT017
FDP21,3099.99805883,OUT045
FDE40,1058.25415927,OUT035
FDE05,2485.62544843,OUT035
FDM13,2998.73977834,OUT027
FDC34,4172.30540538,OUT027
NCI55,1999.72385424,OUT018
NCE43,2688.02641864,OUT018
FDW58,1626.75831325,OUT018
FDG60,3911.68273628,OUT045
FDV31,2878.76938214,OUT017
FDR47,3021.13814566,OUT013
FDM60,131.038449207,OUT019
NCF06,3842.99085132,OUT018
NCN26,2935.07585261,OUT027
FDQ59,1355.18791948,OUT049
FDF09,631.824907686,OUT046
NCS06,4128.84760271,OUT017
FDT44,1957.87583603,OUT046
FDI19,3939.81716482,OUT017
FDT22,946.799494802,OUT017
NCF54,4281.19928033,OUT027
DRG25,3086.33053881,OUT045
FDB59,2985.81556579,OUT017
FDQ37,3017.18183549,OUT017
FDP56,760.571434382,OUT035
FDW44,2895.1972271,OUT035
FDJ26,574.671972016,OUT010
FDU43,3585.23287364,OUT018
FDW33,1644.91662991,OUT045
NCX53,3163.34676048,OUT027
FDN56,364.551280913,OUT010
DRF15,2498.44135763,OUT049
FDO33,1892.65421739,OUT017
FDZ39,241.498203118,OUT010
