Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU59,2543.03682249,OUT035
FDU28,3049.01613082,OUT035
NCP30,675.230492301,OUT046
FDB39,925.831812721,OUT018
FDE41,1517.04889706,OUT013
DRH11,130.308128029,OUT010
FDA58,3875.73755038,OUT045
FDU50,1953.61291665,OUT046
FDM34,2021.51149419,OUT013
FDM44,2828.80626964,OUT027
FDR39,3049.01613082,OUT045
FDM25,2865.70527938,OUT045
FDQ49,2505.49841874,OUT049
DRH25,836.496424861,OUT018
FDM09,4267.43482602,OUT027
FDL44,378.08492564,OUT019
NCR42,660.532704461,OUT018
DRL59,891.29250709,OUT046
FDX43,2719.50434203,OUT013
DRK47,571.299549567,OUT010
FDU48,2021.51149419,OUT018
FDY12,738.170388349,OUT045
NCN43,2013.13586337,OUT018
NCM55,3044.16657968,OUT018
FDQ21,3010.87942594,OUT027
FDX13,4028.61034318,OUT035
NCK30,5835.31592535,OUT027
FDG20,2865.70527938,OUT049
DRG27,666.986771008,OUT017
FDY14,3872.66250199,OUT018
FDP59,1558.14579376,OUT035
FDU60,2753.66393043,OUT017
NCC18,418.572806624,OUT019
DRJ39,3697.31812543,OUT017
FDS07,1940.50822778,OUT049
FDM08,5835.31592535,OUT027
FDP51,2013.13586337,OUT045
FDU16,1379.97319436,OUT035
FDH12,1567.69412019,OUT013
DRE48,507.549497549,OUT010
NCL42,5835.31592535,OUT027
FDR21,2898.31672186,OUT045
NCW29,2021.51149419,OUT035
FDO11,4015.62513572,OUT013
NCM31,2042.08942736,OUT049
FDV35,367.645950475,OUT019
FDF58,1031.79507147,OUT017
NCE43,2753.66393043,OUT049
FDA02,2458.90755941,OUT035
DRL37,130.308128029,OUT010
FDR24,1514.62388538,OUT018
FDW59,1391.95700329,OUT049
FDS22,681.493073579,OUT049
FDW24,732.416010208,OUT017
FDU24,1535.15505079,OUT035
FDA21,5154.0786746,OUT027
FDH58,2953.72157566,OUT027
FDW36,1558.14579376,OUT018
FDI45,4380.59399724,OUT027
FDU01,3044.16657968,OUT018
FDF35,2912.0439027,OUT027
FDU43,570.988286559,OUT019
FDE24,358.690423694,OUT019
FDK50,2567.70658064,OUT049
FDG31,1062.4403401,OUT045
FDC60,1499.07491353,OUT045
FDL36,1534.50303491,OUT013
FDP21,3049.01613082,OUT013
FDW16,1497.07602741,OUT045
FDX02,3784.44453914,OUT017
FDQ58,4110.72035938,OUT027
FDT51,1661.43257125,OUT046
FDD59,1312.8571807,OUT049
NCM42,1582.5558772,OUT018
FDA57,667.708898907,OUT018
FDZ48,1692.44533867,OUT035
FDE46,2493.71720522,OUT045
NCZ30,278.485123963,OUT019
FDB56,3049.01613082,OUT017
FDA25,2831.52743564,OUT027
FDD20,2016.28957089,OUT013
FDL25,1537.18029384,OUT013
NCO18,2893.27598289,OUT049
FDJ45,659.810576563,OUT017
FDR12,2772.88802304,OUT035
NCF19,130.308128029,OUT010
FDK25,2670.25942296,OUT046
NCR17,1945.89444364,OUT046
FDC52,2486.61797715,OUT046
NCA54,3017.10210277,OUT017
FDR45,570.400413835,OUT010
NCM19,1940.50822778,OUT049
FDF39,5835.31592535,OUT027
FDX23,1535.15505079,OUT049
FDD58,2827.82277419,OUT027
FDX28,1557.75457423,OUT013
NCD31,2567.70658064,OUT013
FDU57,2484.64714777,OUT018
FDI27,731.410998087,OUT046
NCM42,1567.53384844,OUT046
FDD32,2164.52821693,OUT027
FDI34,3803.10755977,OUT013
NCM29,2021.51149419,OUT049
FDG46,1846.82171935,OUT018
DRC01,130.308128029,OUT010
FDB15,5835.31592535,OUT027
NCA17,4063.9963493,OUT027
FDF10,2480.07347686,OUT046
FDR26,4772.77226692,OUT027
FDI02,1692.44533867,OUT049
NCM54,272.585848517,OUT010
FDF14,2484.64714777,OUT013
FDJ33,269.833224057,OUT010
FDM20,3918.38829686,OUT035
FDC03,5750.42720253,OUT027
NCX05,1958.5317509,OUT046
NCM41,2773.11779959,OUT027
NCU29,363.736536485,OUT010
FDQ59,1404.09019471,OUT017
FDH46,238.315776084,OUT010
FDH09,781.09260742,OUT013
NCD06,735.452519785,OUT045
FDC15,2501.07469447,OUT035
DRD37,1004.39297295,OUT027
FDT28,4063.01285384,OUT027
FDR28,4238.57047374,OUT027
FDT38,1425.57931316,OUT017
FDV34,1541.11607895,OUT027
FDY52,1041.36036092,OUT035
FDB34,1495.80177189,OUT013
DRL23,1560.66711631,OUT018
DRB24,2498.19133432,OUT046
FDJ50,947.473496015,OUT046
FDQ49,2498.19133432,OUT035
FDP20,2016.28957089,OUT035
FDV19,4214.08498519,OUT027
NCR54,3049.01613082,OUT045
FDO09,572.980299398,OUT010
FDS57,2096.78380682,OUT018
FDN10,1960.88914053,OUT049
FDV23,2016.28957089,OUT049
FDY28,3661.79734634,OUT049
DRG51,2567.70658064,OUT013
FDD45,233.331628197,OUT019
NCL18,5706.96034608,OUT027
NCM29,2021.51149419,OUT013
FDF17,5750.42720253,OUT027
FDE22,2567.70658064,OUT017
FDQ22,659.810576563,OUT017
FDS01,2974.32288054,OUT013
FDW35,962.305722227,OUT027
FDJ33,2016.28957089,OUT046
NCF54,2865.70527938,OUT035
FDE09,1612.17796278,OUT013
NCE06,2567.70658064,OUT045
DRH49,1304.99330751,OUT049
FDY43,2772.88802304,OUT045
NCT05,4023.20246084,OUT017
FDZ34,3049.01613082,OUT045
FDL38,1441.88832184,OUT017
FDZ31,3049.01613082,OUT017
FDR14,918.414257698,OUT035
NCN54,1287.90018223,OUT049
NCC42,3022.98358441,OUT027
FDK08,1538.62202886,OUT017
FDP59,1565.19953976,OUT013
FDV22,2533.57429031,OUT035
FDD33,3830.72617904,OUT035
DRE60,5835.31592535,OUT027
FDK52,3799.75808806,OUT046
FDA02,2478.11161122,OUT017
FDM56,1582.5558772,OUT049
FDE57,2045.03644514,OUT035
FDM32,1488.68349541,OUT045
NCQ30,2994.42911572,OUT027
FDQ27,2831.52743564,OUT027
FDT60,3014.77604882,OUT027
FDU43,3897.60181469,OUT049
NCO55,1565.40595611,OUT035
FDG02,3049.01613082,OUT045
FDJ28,3049.01613082,OUT013
FDP40,1692.44533867,OUT045
FDJ38,3049.01613082,OUT045
NCC54,3900.0207143,OUT017
NCZ41,2016.28957089,OUT046
FDK38,363.345271184,OUT019
FDU52,2501.07469447,OUT013
FDC40,1246.75299193,OUT046
NCR30,1106.50436871,OUT017
NCN18,1692.44533867,OUT017
FDB50,1299.62581601,OUT035
FDG04,3049.01613082,OUT013
FDR26,2893.27598289,OUT035
NCT17,3044.16657968,OUT018
FDX35,5835.31592535,OUT027
FDS12,2016.28957089,OUT046
NCZ29,3014.77604882,OUT027
FDB38,379.775789075,OUT010
FDP12,707.732776295,OUT013
FDP22,780.271023988,OUT046
FDS26,3862.37986529,OUT018
FDR52,3049.01613082,OUT046
DRJ13,2565.9888735,OUT046
FDU48,3022.00008896,OUT027
FDE29,998.118451591,OUT035
NCT29,2013.13586337,OUT049
DRK37,3044.16657968,OUT018
FDK55,1464.62939776,OUT046
FDR07,1535.15505079,OUT046
FDO21,5835.31592535,OUT027
FDK46,4074.23449656,OUT049
FDB12,1560.66711631,OUT045
FDT31,5171.72221343,OUT027
FDJ33,2016.28957089,OUT045
FDC26,2922.52800454,OUT027
NCQ02,3049.01613082,OUT045
FDP08,508.57506181,OUT010
FDB11,5835.31592535,OUT027
FDV55,2478.11161122,OUT013
FDW20,2013.13586337,OUT049
NCJ18,278.485123963,OUT019
FDC41,1177.81722085,OUT018
FDE14,2828.80626964,OUT027
FDG35,2865.70527938,OUT013
FDF45,932.602320989,OUT035
FDS19,1984.64504866,OUT027
FDS58,377.151837776,OUT019
FDA26,3741.10620281,OUT017
FDM32,1462.39216992,OUT049
FDL45,2016.28957089,OUT046
FDZ55,2543.03682249,OUT049
FDY37,2045.03644514,OUT049
FDO46,3049.01613082,OUT046
FDQ60,2004.80117405,OUT046
FDA19,2021.51149419,OUT018
FDL15,2498.19133432,OUT046
FDM10,3463.77927329,OUT018
NCL05,668.796162848,OUT017
DRK49,130.308128029,OUT010
NCE18,5835.31592535,OUT027
FDG40,667.658724094,OUT049
DRI59,3763.84204139,OUT045
FDK28,4052.2865929,OUT035
NCD06,130.308128029,OUT019
FDO11,570.556839631,OUT019
FDK27,1993.42023527,OUT046
FDT43,1019.43285952,OUT027
FDD38,1558.14579376,OUT018
FDA16,3732.04176162,OUT049
FDL14,4110.72035938,OUT027
NCM17,679.623970687,OUT049
FDD20,2016.28957089,OUT045
FDA40,1464.59223128,OUT045
FDL43,1305.59555549,OUT045
FDV15,1558.14579376,OUT045
FDE52,1501.07647236,OUT046
NCL17,355.474290852,OUT010
NCJ31,3897.33219073,OUT045
FDR60,1280.63855703,OUT045
NCA18,1953.61291665,OUT035
FDS21,1387.0450871,OUT027
FDW09,1281.92541776,OUT035
FDL26,2498.19133432,OUT035
FDS47,1501.86147824,OUT018
FDC39,3466.22326313,OUT046
FDT51,1661.43257125,OUT035
FDK40,4092.03521678,OUT035
NCG19,3866.62881015,OUT045
FDZ07,1083.86444323,OUT046
FDF08,2678.05840647,OUT027
FDO04,1026.70502148,OUT013
FDK41,1391.71943566,OUT018
FDP15,4024.68466081,OUT049
NCD43,1560.66711631,OUT018
NCP18,2480.07347686,OUT013
FDZ51,1527.75784167,OUT046
DRH13,1580.08211539,OUT035
FDF38,673.429613359,OUT045
NCI43,738.170388349,OUT045
FDM38,1234.47761814,OUT027
FDS03,1223.03429589,OUT013
DRJ47,2863.28542369,OUT017
FDT50,227.812198927,OUT010
FDV02,2865.70527938,OUT046
NCG18,1558.14579376,OUT017
FDW52,2569.851237,OUT046
FDS40,665.564954703,OUT035
FDN31,3049.01613082,OUT017
FDA37,2013.13586337,OUT045
FDA15,4020.30539626,OUT046
FDL39,3017.10210277,OUT046
FDJ53,2013.13586337,OUT045
FDX22,3668.90462929,OUT013
NCZ42,3907.61482743,OUT045
FDD56,4456.62317527,OUT027
FDD40,3049.01613082,OUT017
FDS50,3743.8006603,OUT013
NCN14,3049.01613082,OUT013
FDT15,3049.01613082,OUT013
NCS18,2884.79941167,OUT027
NCO26,267.651840161,OUT010
FDF58,1036.600717,OUT018
NCB19,1517.04889706,OUT013
FDH26,2042.08942736,OUT017
DRB24,4104.84764114,OUT027
FDA49,1433.81850056,OUT018
FDB32,1535.15505079,OUT045
FDI36,3055.10069287,OUT017
NCA17,364.281226772,OUT010
FDH22,2016.28957089,OUT013
NCM26,2498.19133432,OUT018
FDT15,5146.21206728,OUT027
FDB16,1463.25281119,OUT018
NCP54,3015.75954427,OUT027
FDJ36,1562.6782172,OUT013
FDO28,2004.80117405,OUT045
FDU09,1008.45052726,OUT013
FDF29,2016.28957089,OUT017
FDY08,2038.79568439,OUT013
DRJ59,660.532704461,OUT018
FDT23,1984.64504866,OUT027
FDU15,660.532704461,OUT018
FDT47,1541.79000929,OUT013
FDI53,378.839833488,OUT019
FDR59,3872.66250199,OUT018
FDD53,672.741149149,OUT035
FDY51,3733.23969253,OUT017
FDT04,673.178534088,OUT049
FDU51,2893.27598289,OUT049
FDG14,2486.61797715,OUT035
NCU06,3816.8551084,OUT045
DRG25,3049.01613082,OUT046
DRH49,1381.75021366,OUT035
FDN15,2024.49756166,OUT035
FDL43,1228.06972607,OUT018
NCT18,3049.01613082,OUT049
NCB31,4067.26278829,OUT013
FDK57,1988.15698502,OUT035
FDY04,379.260239356,OUT019
NCP54,2013.13586337,OUT046
FDF41,3895.60187752,OUT013
FDM01,1558.14579376,OUT045
FDW03,1560.66711631,OUT045
FDF28,2013.13586337,OUT045
FDY37,2050.33069946,OUT017
FDQ03,3877.88323037,OUT017
FDP51,2959.46985758,OUT027
FDJ40,1661.43257125,OUT017
FDC32,1527.75784167,OUT049
DRI49,2222.10872345,OUT027
NCW54,917.112794726,OUT017
FDF09,659.810576563,OUT017
FDP45,3809.23762839,OUT018
DRJ23,3044.16657968,OUT018
FDS59,1663.73804075,OUT017
FDY08,2024.49756166,OUT046
FDX16,2478.11161122,OUT049
FDY16,3044.16657968,OUT018
FDK32,2493.71720522,OUT035
FDQ22,714.12865682,OUT013
NCC31,2505.49841874,OUT018
FDG58,2498.19133432,OUT049
DRF48,3049.01613082,OUT013
DRH36,1096.37159808,OUT049
NCR30,1166.3508183,OUT035
FDB03,571.09146349,OUT019
FDZ28,3015.75954427,OUT027
FDR35,3063.14654417,OUT017
DRD15,5835.31592535,OUT027
FDJ33,279.026434707,OUT019
FDA56,269.833224057,OUT010
FDP56,737.506263186,OUT046
NCT30,737.506263186,OUT046
FDK15,1543.6174288,OUT017
FDH44,2478.11161122,OUT018
FDV01,2498.19133432,OUT013
DRG03,2493.71720522,OUT017
FDG50,2699.11109583,OUT027
FDR16,572.60673357,OUT010
FDZ60,1567.53384844,OUT046
DRG03,2498.19133432,OUT045
FDS56,3872.66250199,OUT018
FDU33,729.620111558,OUT045
DRD27,1538.62202886,OUT035
FDW22,3775.72988814,OUT046
DRA24,2567.70658064,OUT045
FDF38,673.178534088,OUT049
FDX48,2498.19133432,OUT013
FDS58,2538.18727135,OUT018
FDC32,1527.75784167,OUT046
NCQ29,4073.9648726,OUT045
DRK39,1414.05941672,OUT018
NCS38,1945.89444364,OUT017
DRO47,1692.44533867,OUT013
DRG27,962.305722227,OUT027
FDC57,5669.70271575,OUT027
FDS55,2478.11161122,OUT046
NCJ06,2004.80117405,OUT018
FDO01,281.850155107,OUT019
NCM55,3049.01613082,OUT045
FDC52,2491.60321827,OUT049
FDQ15,1293.96543384,OUT045
NCT30,1018.08555707,OUT027
NCR42,953.320135942,OUT027
FDD28,919.985296989,OUT035
FDQ34,1560.66711631,OUT049
FDZ12,3052.8156765,OUT027
DRE13,206.685949954,OUT019
NCN07,283.607141935,OUT019
FDM28,3017.10210277,OUT035
FDI10,2865.70527938,OUT017
FDQ25,2777.88770477,OUT013
FDA38,570.400413835,OUT010
DRI13,3689.72407412,OUT049
FDY20,2698.12760037,OUT027
NCZ53,3049.01613082,OUT035
NCM31,2458.90755941,OUT013
DRB01,3049.01613082,OUT017
DRF37,4074.09896633,OUT046
NCF42,2893.27598289,OUT049
FDF16,2480.07347686,OUT018
FDB41,778.302443286,OUT013
FDR34,3807.29481976,OUT013
FDR15,2501.07469447,OUT018
NCV42,275.317263448,OUT019
FDW51,3667.76576424,OUT035
FDU36,1535.15505079,OUT017
FDX60,1331.19898933,OUT049
FDY03,1930.54032475,OUT035
FDW55,3934.62414157,OUT045
FDT01,571.703146246,OUT010
FDG58,2501.07469447,OUT013
FDK21,4015.69296769,OUT017
NCS41,466.692445969,OUT019
FDS10,3030.91708387,OUT045
NCT53,2569.851237,OUT046
FDJ28,3044.16657968,OUT018
FDX44,1470.1397086,OUT045
FDT20,666.052514455,OUT018
FDO44,1609.8897987,OUT017
NCX17,3852.51981589,OUT049
FDY01,1958.5317509,OUT017
FDJ12,5835.31592535,OUT027
DRK35,660.532704461,OUT018
FDD47,381.820856889,OUT019
NCM53,1563.20035179,OUT035
FDO45,1505.40858106,OUT013
NCM42,254.796536576,OUT010
FDE04,2974.32288054,OUT046
NCI30,5835.31592535,OUT027
FDZ19,2865.70527938,OUT013
FDW57,2898.31672186,OUT013
FDA25,1562.6782172,OUT013
FDT22,984.024906908,OUT046
FDP51,1982.1598815,OUT013
FDD48,2953.72157566,OUT027
FDY39,3049.01613082,OUT035
FDO48,572.445675538,OUT010
FDD23,5154.0786746,OUT027
DRN35,953.320135942,OUT027
FDT01,3667.76576424,OUT035
FDC20,130.308128029,OUT010
DRJ35,1025.96254726,OUT035
FDB32,1527.75784167,OUT046
FDL24,2865.70527938,OUT046
NCV42,1796.63705255,OUT035
FDZ46,1582.5558772,OUT046
FDC15,2501.07469447,OUT013
FDD08,130.308128029,OUT019
FDY50,1492.6170211,OUT049
FDD36,1988.15698502,OUT013
FDG57,1019.43285952,OUT027
FDL21,668.826600567,OUT018
FDN16,2827.82277419,OUT027
FDJ09,1013.40007952,OUT027
FDS01,433.1057564,OUT010
FDV33,4083.29893775,OUT017
DRE12,1945.89444364,OUT017
FDR07,1541.79000929,OUT013
FDP48,469.110908017,OUT010
NCB55,932.602320989,OUT035
FDQ08,1117.40507737,OUT013
FDR34,3832.75727731,OUT035
FDO33,1692.44533867,OUT046
FDP13,671.773228908,OUT045
FDX12,3900.10615182,OUT049
NCT06,2637.34296504,OUT049
FDR16,570.090513313,OUT019
FDE36,2569.851237,OUT046
FDZ36,3049.01613082,OUT049
FDV13,1464.59223128,OUT045
NCZ17,665.564954703,OUT035
FDU56,3049.01613082,OUT045
FDM09,2844.79303449,OUT035
FDV02,2865.70527938,OUT017
FDS34,1846.82171935,OUT018
FDA11,1535.15505079,OUT049
FDP09,3666.71180906,OUT017
FDB29,2946.4046178,OUT027
FDT19,2865.70527938,OUT017
DRH15,673.644926047,OUT017
FDY38,3820.19592,OUT046
FDF14,4087.05522986,OUT027
FDN48,224.679728291,OUT010
FDQ12,3817.61615236,OUT013
NCJ43,2865.70527938,OUT045
FDE17,366.672553519,OUT019
FDB05,4014.62803485,OUT035
FDH10,3049.01613082,OUT045
NCR06,666.986771008,OUT017
FDU32,2013.13586337,OUT018
FDD56,2865.70527938,OUT049
FDO36,3013.39445859,OUT018
FDH16,220.889081881,OUT010
FDX10,660.532704461,OUT018
FDZ37,1474.9793518,OUT017
FDU31,572.445675538,OUT010
DRC49,2045.03644514,OUT049
FDL15,2493.71720522,OUT045
FDN32,489.315744257,OUT019
DRH59,1465.88066569,OUT027
NCU29,2478.11161122,OUT049
FDR37,466.286116522,OUT019
FDS14,2522.26961804,OUT018
FDU02,5835.31592535,OUT027
FDJ08,3049.01613082,OUT035
NCZ06,4013.27140782,OUT045
FDO31,1365.85712082,OUT049
FDH31,1553.22215078,OUT018
FDS58,2543.03682249,OUT017
NCA53,1019.43285952,OUT027
FDF50,3055.10069287,OUT046
NCW42,3757.35978705,OUT049
NCQ17,2505.49841874,OUT045
FDK51,3872.18107716,OUT018
NCW41,375.758315436,OUT010
NCR29,914.591694435,OUT017
FDB08,377.151837776,OUT019
FDA40,2463.60946943,OUT027
FDL14,2533.09659986,OUT018
FDB47,3617.23819956,OUT046
FDO03,3818.12410974,OUT035
DRK13,513.942266631,OUT019
FDX13,571.268214512,OUT010
FDF52,3049.01613082,OUT046
FDT11,3049.01613082,OUT013
FDB08,2543.03682249,OUT013
FDQ28,2501.07469447,OUT018
FDD29,4022.32722003,OUT045
NCQ29,5835.31592535,OUT027
NCO02,1223.03429589,OUT013
FDR56,510.129383112,OUT010
NCM54,2016.28957089,OUT049
FDP51,1958.5317509,OUT035
FDT38,1494.69780989,OUT013
FDZ20,3814.60637952,OUT018
FDJ53,2013.13586337,OUT013
FDX13,4006.62852651,OUT049
FDP58,3741.97597156,OUT035
NCK31,130.308128029,OUT019
FDA35,2016.28957089,OUT018
FDV37,3059.38416946,OUT018
NCO07,5835.31592535,OUT027
FDA20,3049.01613082,OUT045
FDZ59,2719.50434203,OUT035
NCY17,673.644926047,OUT017
FDQ28,2498.19133432,OUT035
FDV35,2498.19133432,OUT017
FDQ36,707.732776295,OUT013
FDD34,2562.8570295,OUT018
FDK51,4085.2706688,OUT045
FDV31,2865.70527938,OUT035
FDR04,1535.15505079,OUT035
FDR14,918.320706501,OUT049
DRC36,424.669118978,OUT010
FDE39,278.485123963,OUT019
FDP57,1560.66711631,OUT049
FDE57,2042.08942736,OUT046
NCN18,1689.73222805,OUT046
NCQ05,2480.07347686,OUT018
FDW47,2004.80117405,OUT035
FDV46,2021.51149419,OUT035
NCP29,1053.04119733,OUT045
FDE09,1654.08520598,OUT018
NCU06,5835.31592535,OUT027
FDT19,422.187683955,OUT010
DRF15,2491.60321827,OUT017
DRI51,2772.88802304,OUT013
NCX54,1565.19953976,OUT013
DRE01,3893.61586837,OUT013
NCB07,3049.01613082,OUT045
FDU50,1945.89444364,OUT035
FDG40,665.564954703,OUT035
FDW10,2860.85572824,OUT018
FDX51,3049.01613082,OUT013
NCP17,1061.73782275,OUT045
FDP21,3049.01613082,OUT035
FDL04,1560.66711631,OUT045
FDV23,2013.13586337,OUT013
FDF24,1367.45415859,OUT046
FDH56,2946.4046178,OUT027
FDB51,1024.22198192,OUT049
FDI58,2821.1795594,OUT027
FDR20,778.302443286,OUT013
FDC51,2013.13586337,OUT018
FDB16,2463.60946943,OUT027
FDE40,1006.22986609,OUT049
NCM17,677.530201296,OUT035
FDU56,3049.01613082,OUT035
FDS32,285.11597356,OUT019
FDX02,3775.38009795,OUT049
FDT39,4104.84764114,OUT027
FDE35,919.985296989,OUT017
NCI42,566.840806666,OUT019
DRL23,1560.66711631,OUT046
FDA10,2013.13586337,OUT046
FDA11,1541.79000929,OUT013
NCM06,2501.07469447,OUT046
NCT05,4056.61314179,OUT035
NCQ02,494.185797455,OUT010
NCY06,2021.51149419,OUT049
FDY56,3793.18081816,OUT035
FDL02,1560.66711631,OUT035
NCI06,2914.28053202,OUT035
FDQ14,2480.07347686,OUT045
FDQ12,3809.38783071,OUT017
FDP36,737.506263186,OUT046
FDK21,5835.31592535,OUT027
FDO40,2478.11161122,OUT045
NCK54,276.999778579,OUT019
FDY09,2885.90350044,OUT018
NCW30,4072.24848741,OUT049
NCC55,953.320135942,OUT027
FDE58,1958.5317509,OUT018
FDR39,3049.01613082,OUT013
FDU28,3049.01613082,OUT049
FDH08,3809.38783071,OUT017
FDG35,2865.70527938,OUT045
FDG22,667.658724094,OUT049
FDC34,2524.70044122,OUT035
FDP15,3818.61301095,OUT018
FDK34,570.400413835,OUT010
FDU45,1953.61291665,OUT035
FDQ04,960.496330387,OUT027
FDX22,3472.11495062,OUT018
FDB45,1558.14579376,OUT017
NCH43,5835.31592535,OUT027
DRE60,3772.86743433,OUT046
FDD17,5835.31592535,OUT027
NCM54,2016.28957089,OUT017
NCH55,2016.28957089,OUT013
NCT06,2569.851237,OUT017
FDA48,5835.31592535,OUT027
FDY58,5835.31592535,OUT027
FDO25,3661.48264109,OUT045
FDN50,1535.15505079,OUT045
FDH35,2569.851237,OUT035
FDK09,3802.03977471,OUT045
FDO16,1496.31537101,OUT013
FDW11,1072.24036294,OUT045
FDU47,3022.00008896,OUT027
NCQ42,272.585848517,OUT010
FDK55,2699.11109583,OUT027
FDN08,1958.5317509,OUT049
FDT57,3887.96942286,OUT045
FDJ12,3441.32132106,OUT018
DRL59,779.929454417,OUT017
NCN53,666.936596195,OUT046
FDO51,130.308128029,OUT010
FDK56,3049.01613082,OUT017
FDY12,820.229766211,OUT035
FDU15,665.564954703,OUT035
FDQ19,3910.08334995,OUT046
DRF15,2498.19133432,OUT045
DRE25,232.71407267,OUT019
FDK57,1988.15698502,OUT018
FDD33,570.935037694,OUT010
FDR34,5835.31592535,OUT027
FDU04,2013.13586337,OUT045
FDE35,130.755182907,OUT019
NCD31,2567.70658064,OUT035
FDJ56,1543.6174288,OUT035
NCU53,2569.851237,OUT046
FDD39,3681.74076816,OUT035
NCU17,248.954043468,OUT019
FDJ20,2016.28957089,OUT046
NCW41,2528.72473917,OUT018
FDL52,671.084764697,OUT035
FDS39,2045.03644514,OUT035
DRJ47,2865.70527938,OUT045
FDP13,130.308128029,OUT010
DRK39,188.598596297,OUT010
FDF28,272.460161399,OUT010
FDB09,2016.28957089,OUT045
FDM51,1538.62202886,OUT046
DRM49,716.561412677,OUT018
DRF23,2865.70527938,OUT013
DRH01,2865.70527938,OUT035
FDH12,2880.31860356,OUT027
FDA28,279.026434707,OUT019
FDW37,1501.86147824,OUT018
FDF02,1558.14579376,OUT046
DRL37,675.922182481,OUT046
NCF43,2045.03644514,OUT046
FDH08,570.400413835,OUT010
FDR34,570.556839631,OUT019
NCK19,3049.01613082,OUT049
NCD55,669.518290747,OUT018
FDT27,3820.50135857,OUT049
FDQ57,2478.11161122,OUT045
FDA47,2567.70658064,OUT035
DRG15,1384.28793616,OUT027
FDE05,2478.11161122,OUT018
FDN46,1553.22215078,OUT046
FDX27,2792.01673553,OUT027
FDT51,1654.08520598,OUT045
FDU33,721.56712578,OUT013
FDJ16,1283.13303058,OUT027
FDD20,278.485123963,OUT019
FDT36,667.658724094,OUT049
DRF15,4104.84764114,OUT027
FDN52,204.623128463,OUT010
FDC22,5669.70271575,OUT027
FDX15,2543.03682249,OUT045
FDT13,3049.01613082,OUT013
FDU04,2013.13586337,OUT017
FDU31,570.556839631,OUT019
FDW59,2455.86176307,OUT027
NCO29,2569.851237,OUT046
FDL15,2493.71720522,OUT035
FDI41,2478.11161122,OUT049
FDQ48,1538.62202886,OUT049
DRI39,1027.99188221,OUT013
FDI08,4015.14371089,OUT013
FDC21,1642.55004453,OUT049
FDF58,1045.0156613,OUT035
FDS08,431.105239269,OUT010
FDE47,2013.13586337,OUT045
NCP18,366.847629895,OUT019
NCR41,1541.79000929,OUT013
FDA27,4018.35654454,OUT013
FDA43,3049.01613082,OUT035
FDA49,1439.92212976,OUT045
NCE55,2893.46717072,OUT018
DRM49,1013.40007952,OUT027
FDF22,5835.31592535,OUT027
FDQ15,1305.43183639,OUT018
NCS54,2865.70527938,OUT017
NCY05,707.732776295,OUT013
FDR45,3907.57901282,OUT046
FDK57,2013.13586337,OUT049
FDF41,570.935037694,OUT010
FDV21,2016.28957089,OUT046
FDD51,730.30328884,OUT046
FDF33,1582.5558772,OUT046
FDA38,3907.57901282,OUT046
FDR56,3049.01613082,OUT045
NCN41,2013.13586337,OUT017
FDC60,2599.55451965,OUT027
FDB47,3617.23819956,OUT045
DRH01,2865.70527938,OUT013
FDW08,1560.66711631,OUT046
FDF38,959.716016466,OUT027
FDY32,2567.70658064,OUT017
FDG34,1582.5558772,OUT049
FDG47,569.046201787,OUT019
NCF18,3049.01613082,OUT035
FDL39,448.930101217,OUT019
NCH55,2016.28957089,OUT035
DRJ35,1002.6286782,OUT049
FDS44,3906.08274786,OUT035
DRE01,3687.22836105,OUT018
FDY39,3049.01613082,OUT013
FDY32,2562.8570295,OUT018
FDR33,2939.30463085,OUT027
NCP50,1331.19898933,OUT049
FDZ47,1536.56472295,OUT018
FDU57,2491.60321827,OUT049
FDY44,3049.01613082,OUT013
DRH59,1121.62261089,OUT018
FDB03,5835.31592535,OUT027
FDY46,3049.01613082,OUT045
FDM39,2893.27598289,OUT045
FDY36,1144.19923291,OUT035
NCM55,3049.01613082,OUT035
FDJ50,130.308128029,OUT010
DRL60,2484.64714777,OUT013
NCJ54,3810.81463046,OUT049
FDX59,659.810576563,OUT017
FDI07,3122.91604473,OUT013
DRF51,130.308128029,OUT010
FDM14,1582.5558772,OUT017
FDP21,3049.01613082,OUT045
FDE40,1058.52708299,OUT035
FDE05,2478.11161122,OUT035
FDM13,3022.00008896,OUT027
FDC34,4172.9792968,OUT027
NCI55,2013.13586337,OUT018
NCE43,2748.81437929,OUT018
FDW58,1567.53384844,OUT018
FDG60,3855.95539248,OUT045
FDV31,2865.70527938,OUT017
FDR47,3049.01613082,OUT013
FDM60,130.308128029,OUT019
NCF06,3863.99199698,OUT018
NCN26,2952.7380802,OUT027
FDQ59,1445.73693368,OUT049
FDF09,666.936596195,OUT046
NCS06,4081.3129286,OUT017
FDT44,1963.74755869,OUT046
FDI19,3909.65201783,OUT017
FDT22,983.978736013,OUT017
NCF54,4267.43482602,OUT027
DRG25,3049.01613082,OUT045
FDB59,3055.10069287,OUT017
FDQ37,3049.01613082,OUT017
FDP56,736.823085904,OUT035
FDW44,2865.70527938,OUT035
FDJ26,572.60673357,OUT010
FDU43,3674.3984064,OUT018
FDW33,1560.66711631,OUT045
NCX53,3161.11009956,OUT027
FDN56,363.56146011,OUT010
DRF15,2493.71720522,OUT049
FDO33,1945.89444364,OUT017
FDZ39,240.302143562,OUT010
NCJ19,929.729818725,OUT017
