Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDG46,1592.0,OUT018
DRC01,-1060.0,OUT010
FDB15,5604.0,OUT027
NCA17,3844.0,OUT027
FDF10,2372.0,OUT046
FDR26,4308.0,OUT027
FDI02,1940.0,OUT049
NCM54,96.0,OUT010
FDF14,2460.0,OUT013
FDJ33,52.0,OUT010
FDM20,4028.0,OUT035
FDC03,4612.0,OUT027
NCX05,1832.0,OUT046
NCM41,2940.0,OUT027
NCU29,428.0,OUT010
FDQ59,1508.0,OUT017
FDH46,-236.0,OUT010
FDH09,888.0,OUT013
NCD06,688.0,OUT045
FDC15,2588.0,OUT035
DRD37,2220.0,OUT027
FDT28,3844.0,OUT027
FDR28,4116.0,OUT027
FDT38,1500.0,OUT017
FDV34,2748.0,OUT027
FDY52,1176.0,OUT035
FDB34,1440.0,OUT013
DRL23,1424.0,OUT018
DRB24,2444.0,OUT046
FDJ50,896.0,OUT046
FDQ49,2644.0,OUT035
FDP20,2132.0,OUT035
FDV19,4044.0,OUT027
NCR54,3016.0,OUT045
FDO09,2212.0,OUT010
FDS57,2000.0,OUT018
FDN10,1996.0,OUT049
FDV23,2108.0,OUT049
FDY28,3524.0,OUT049
DRG51,2620.0,OUT013
FDD45,-400.0,OUT019
NCL18,4484.0,OUT027
NCM29,2120.0,OUT013
FDF17,4580.0,OUT027
FDE22,2684.0,OUT017
FDQ22,748.0,OUT017
FDS01,2904.0,OUT013
FDW35,2188.0,OUT027
FDJ33,2020.0,OUT046
NCF54,2852.0,OUT035
FDE09,1820.0,OUT013
NCE06,2476.0,OUT045
DRH49,1412.0,OUT049
FDY43,2628.0,OUT045
NCT05,4116.0,OUT017
FDZ34,2972.0,OUT045
FDL38,1576.0,OUT017
FDZ31,3148.0,OUT017
FDR14,1044.0,OUT035
NCN54,1372.0,OUT049
NCC42,3684.0,OUT027
FDK08,1760.0,OUT017
FDP59,1784.0,OUT013
FDV22,2692.0,OUT035
FDD33,3832.0,OUT035
DRE60,5020.0,OUT027
FDK52,3568.0,OUT046
FDA02,2488.0,OUT017
FDM56,1860.0,OUT049
FDE57,2408.0,OUT035
FDM32,1372.0,OUT045
NCQ30,3404.0,OUT027
FDQ27,3196.0,OUT027
FDT60,3460.0,OUT027
FDU43,3948.0,OUT049
NCO55,1832.0,OUT035
FDG02,2972.0,OUT045
FDJ28,3072.0,OUT013
FDP40,1780.0,OUT045
FDJ38,3004.0,OUT045
NCC54,3892.0,OUT017
NCZ41,1972.0,OUT046
FDK38,488.0,OUT019
FDU52,2512.0,OUT013
FDC40,1272.0,OUT046
NCR30,1292.0,OUT017
NCN18,1868.0,OUT017
FDB50,1396.0,OUT035
FDG04,3036.0,OUT013
FDR26,2956.0,OUT035
NCT17,2704.0,OUT018
FDX35,5092.0,OUT027
FDS12,2004.0,OUT046
NCZ29,3460.0,OUT027
FDB38,692.0,OUT010
FDP12,728.0,OUT013
FDP22,884.0,OUT046
FDS26,3832.0,OUT018
FDR52,3072.0,OUT046
DRJ13,2540.0,OUT046
FDU48,3556.0,OUT027
FDE29,1124.0,OUT035
NCT29,2044.0,OUT049
DRK37,2712.0,OUT018
FDK55,1412.0,OUT046
FDR07,1532.0,OUT046
FDO21,5076.0,OUT027
FDK46,4228.0,OUT049
FDB12,1648.0,OUT045
FDT31,4468.0,OUT027
FDJ33,1960.0,OUT045
FDC26,3212.0,OUT027
NCQ02,2908.0,OUT045
FDP08,1156.0,OUT010
FDB11,5036.0,OUT027
FDV55,2368.0,OUT013
FDW20,2060.0,OUT049
NCJ18,-16.0,OUT019
FDC41,944.0,OUT018
FDE14,3148.0,OUT027
FDG35,2880.0,OUT013
FDF45,1140.0,OUT035
FDS19,2772.0,OUT027
FDS58,708.0,OUT019
FDA26,3636.0,OUT017
FDM32,1540.0,OUT049
FDL45,2016.0,OUT046
FDZ55,2668.0,OUT049
FDY37,2420.0,OUT049
FDO46,3072.0,OUT046
FDQ60,1944.0,OUT046
FDA19,1816.0,OUT018
FDL15,2444.0,OUT046
FDM10,3096.0,OUT018
NCL05,804.0,OUT017
DRK49,-1228.0,OUT010
NCE18,5420.0,OUT027
FDG40,708.0,OUT049
DRI59,3432.0,OUT045
FDK28,4188.0,OUT035
NCD06,-1144.0,OUT019
FDO11,2120.0,OUT019
FDK27,1916.0,OUT046
FDT43,2316.0,OUT027
FDD38,1432.0,OUT018
FDA16,3596.0,OUT049
FDL14,3972.0,OUT027
NCM17,828.0,OUT049
FDD20,1924.0,OUT045
FDA40,1400.0,OUT045
FDL43,1208.0,OUT045
FDV15,1564.0,OUT045
FDE52,1492.0,OUT046
NCL17,348.0,OUT010
NCJ31,3660.0,OUT045
FDR60,1188.0,OUT045
NCA18,1984.0,OUT035
FDS21,2556.0,OUT027
FDW09,1468.0,OUT035
FDL26,2596.0,OUT035
FDS47,1152.0,OUT018
FDC39,3236.0,OUT046
FDT51,1984.0,OUT035
FDK40,4304.0,OUT035
NCG19,3612.0,OUT045
FDZ07,1044.0,OUT046
FDF08,2948.0,OUT027
FDO04,960.0,OUT013
FDK41,1064.0,OUT018
FDP15,4132.0,OUT049
NCD43,1408.0,OUT018
NCP18,2404.0,OUT013
FDZ51,1540.0,OUT046
DRH13,1884.0,OUT035
FDF38,664.0,OUT045
NCI43,736.0,OUT045
FDM38,2404.0,OUT027
FDS03,1104.0,OUT013
DRJ47,2812.0,OUT017
FDT50,-328.0,OUT010
FDV02,2724.0,OUT046
NCG18,1764.0,OUT017
FDW52,2656.0,OUT046
FDS40,768.0,OUT035
FDN31,3132.0,OUT017
FDA37,1952.0,OUT045
FDA15,3948.0,OUT046
FDL39,2904.0,OUT046
FDJ53,1884.0,OUT045
FDX22,3432.0,OUT013
NCZ42,3696.0,OUT045
FDD56,4300.0,OUT027
FDD40,3220.0,OUT017
FDS50,3528.0,OUT013
NCN14,2944.0,OUT013
FDT15,3000.0,OUT013
NCS18,3188.0,OUT027
NCO26,-108.0,OUT010
FDF58,752.0,OUT018
NCB19,1424.0,OUT013
FDH26,2400.0,OUT017
DRB24,3892.0,OUT027
FDA49,1128.0,OUT018
FDB32,1476.0,OUT045
FDI36,3264.0,OUT017
NCA17,432.0,OUT010
FDH22,2032.0,OUT013
NCM26,2144.0,OUT018
FDT15,4420.0,OUT027
FDB16,1152.0,OUT018
NCP54,3428.0,OUT027
FDJ36,1716.0,OUT013
FDO28,1852.0,OUT045
FDU09,988.0,OUT013
FDF29,2216.0,OUT017
FDY08,2304.0,OUT013
DRJ59,360.0,OUT018
FDT23,2796.0,OUT027
FDU15,424.0,OUT018
FDT47,1664.0,OUT013
FDI53,756.0,OUT019
FDR59,3912.0,OUT018
FDD53,828.0,OUT035
FDY51,3576.0,OUT017
FDT04,740.0,OUT049
FDU51,2948.0,OUT049
FDG14,2608.0,OUT035
NCU06,3556.0,OUT045
DRG25,2936.0,OUT046
DRH49,1488.0,OUT035
FDN15,2368.0,OUT035
FDL43,984.0,OUT018
NCT18,2988.0,OUT049
NCB31,4132.0,OUT013
FDK57,2048.0,OUT035
FDY04,756.0,OUT019
NCP54,1924.0,OUT046
FDF41,3880.0,OUT013
FDM01,1624.0,OUT045
FDW03,1668.0,OUT045
FDF28,1944.0,OUT045
FDY37,2420.0,OUT017
FDQ03,3892.0,OUT017
FDP51,3428.0,OUT027
FDJ40,1932.0,OUT017
FDC32,1604.0,OUT049
DRI49,2748.0,OUT027
NCW54,1000.0,OUT017
FDF09,764.0,OUT017
FDP45,3736.0,OUT018
DRJ23,2680.0,OUT018
FDS59,1936.0,OUT017
FDY08,2228.0,OUT046
FDX16,2460.0,OUT049
FDY16,2696.0,OUT018
FDK32,2616.0,OUT035
FDQ22,712.0,OUT013
NCC31,2208.0,OUT018
FDG58,2596.0,OUT049
DRF48,3032.0,OUT013
DRH36,1300.0,OUT049
NCR30,1348.0,OUT035
FDB03,1944.0,OUT019
FDZ28,3532.0,OUT027
FDR35,3260.0,OUT017
DRD15,5124.0,OUT027
FDJ33,136.0,OUT019
FDA56,20.0,OUT010
FDP56,800.0,OUT046
NCT30,776.0,OUT046
FDK15,1716.0,OUT017
FDH44,2112.0,OUT018
FDV01,2536.0,OUT013
DRG03,2516.0,OUT017
FDG50,2932.0,OUT027
FDR16,1504.0,OUT010
FDZ60,1704.0,OUT046
DRG03,2372.0,OUT045
FDS56,3952.0,OUT018
FDU33,720.0,OUT045
DRD27,1728.0,OUT035
FDW22,3560.0,OUT046
DRA24,2556.0,OUT045
FDF38,828.0,OUT049
FDX48,2544.0,OUT013
FDS58,2344.0,OUT018
FDC32,1480.0,OUT046
NCQ29,4032.0,OUT045
DRK39,1088.0,OUT018
NCS38,1916.0,OUT017
DRO47,1816.0,OUT013
DRG27,2156.0,OUT027
FDC57,4548.0,OUT027
FDS55,2328.0,OUT046
NCJ06,1632.0,OUT018
FDO01,248.0,OUT019
NCM55,2856.0,OUT045
FDC52,2596.0,OUT049
FDQ15,1248.0,OUT045
NCT30,2236.0,OUT027
NCR42,2012.0,OUT027
FDD28,1100.0,OUT035
FDQ34,1772.0,OUT049
FDZ12,3732.0,OUT027
DRE13,-492.0,OUT019
NCN07,232.0,OUT019
FDM28,3012.0,OUT035
FDI10,2872.0,OUT017
FDQ25,2800.0,OUT013
FDA38,1904.0,OUT010
DRI13,3524.0,OUT049
FDY20,2964.0,OUT027
NCZ53,3104.0,OUT035
NCM31,2316.0,OUT013
DRB01,3084.0,OUT017
DRF37,4100.0,OUT046
NCF42,2876.0,OUT049
FDF16,2104.0,OUT018
FDB41,872.0,OUT013
FDR34,3684.0,OUT013
FDR15,2264.0,OUT018
NCV42,-96.0,OUT019
FDW51,3536.0,OUT035
FDU36,1684.0,OUT017
FDX60,1420.0,OUT049
FDY03,1992.0,OUT035
FDW55,3900.0,OUT045
FDT01,1436.0,OUT010
FDG58,2544.0,OUT013
FDK21,4056.0,OUT017
NCS41,996.0,OUT019
FDS10,2816.0,OUT045
NCT53,2604.0,OUT046
FDJ28,2760.0,OUT018
FDX44,1356.0,OUT045
FDT20,392.0,OUT018
FDO44,1864.0,OUT017
NCX17,3780.0,OUT049
FDY01,1996.0,OUT017
FDJ12,4828.0,OUT027
DRK35,344.0,OUT018
FDD47,804.0,OUT019
NCM53,1832.0,OUT035
FDO45,1504.0,OUT013
NCM42,-172.0,OUT010
FDE04,2876.0,OUT046
NCI30,5356.0,OUT027
FDZ19,2812.0,OUT013
FDW57,2896.0,OUT013
FDA25,1728.0,OUT013
FDT22,952.0,OUT046
FDP51,1984.0,OUT013
FDD48,3332.0,OUT027
FDY39,3092.0,OUT035
FDO48,1636.0,OUT010
FDD23,4452.0,OUT027
DRN35,2076.0,OUT027
FDT01,3544.0,OUT035
FDC20,-1004.0,OUT010
DRJ35,1156.0,OUT035
FDB32,1504.0,OUT046
FDL24,2796.0,OUT046
NCV42,1944.0,OUT035
FDZ46,1748.0,OUT046
FDC15,2488.0,OUT013
FDD08,-1228.0,OUT019
FDY50,1556.0,OUT049
FDD36,1960.0,OUT013
FDG57,2276.0,OUT027
FDL21,480.0,OUT018
FDN16,3156.0,OUT027
FDJ09,2236.0,OUT027
FDS01,936.0,OUT010
FDV33,4264.0,OUT017
DRE12,1928.0,OUT017
FDR07,1600.0,OUT013
FDP48,1044.0,OUT010
NCB55,1056.0,OUT035
FDQ08,1076.0,OUT013
FDR34,3840.0,OUT035
FDO33,1784.0,OUT046
FDP13,616.0,OUT045
FDX12,3988.0,OUT049
NCT06,2740.0,OUT049
FDR16,1548.0,OUT019
FDE36,2668.0,OUT046
FDZ36,3092.0,OUT049
FDV13,1404.0,OUT045
NCZ17,740.0,OUT035
FDU56,2844.0,OUT045
FDM09,2892.0,OUT035
FDV02,2832.0,OUT017
FDS34,1576.0,OUT018
FDA11,1660.0,OUT049
FDP09,3456.0,OUT017
FDB29,3348.0,OUT027
FDT19,2896.0,OUT017
DRH15,828.0,OUT017
FDY38,3716.0,OUT046
FDF14,3892.0,OUT027
FDN48,-420.0,OUT010
FDQ12,3692.0,OUT013
NCJ43,2672.0,OUT045
FDE17,588.0,OUT019
FDB05,4072.0,OUT035
FDH10,2984.0,OUT045
NCR06,792.0,OUT017
FDU32,1688.0,OUT018
FDD56,2900.0,OUT049
FDO36,2600.0,OUT018
FDH16,-444.0,OUT010
FDX10,376.0,OUT018
FDZ37,1588.0,OUT017
FDU31,1576.0,OUT010
DRC49,2356.0,OUT049
FDL15,2360.0,OUT045
FDN32,1076.0,OUT019
DRH59,2660.0,OUT027
NCU29,2452.0,OUT049
FDR37,1080.0,OUT019
FDS14,2232.0,OUT018
FDU02,5044.0,OUT027
FDJ08,3188.0,OUT035
NCZ06,3904.0,OUT045
FDO31,1492.0,OUT049
FDH31,1416.0,OUT018
FDS58,2700.0,OUT017
NCA53,2276.0,OUT027
FDF50,3128.0,OUT046
NCW42,3604.0,OUT049
NCQ17,2388.0,OUT045
FDK51,3904.0,OUT018
NCW41,568.0,OUT010
NCR29,1004.0,OUT017
FDB08,652.0,OUT019
FDA40,2892.0,OUT027
FDL14,2296.0,OUT018
FDB47,3272.0,OUT046
FDO03,3800.0,OUT035
DRK13,1208.0,OUT019
FDX13,2000.0,OUT010
FDF52,2892.0,OUT046
FDT11,3088.0,OUT013
FDB08,2592.0,OUT013
FDQ28,2248.0,OUT018
FDD29,3928.0,OUT045
NCQ29,5564.0,OUT027
NCO02,1092.0,OUT013
FDR56,1204.0,OUT010
NCM54,2092.0,OUT049
FDP51,2052.0,OUT035
FDT38,1412.0,OUT013
FDZ20,3728.0,OUT018
FDJ53,1976.0,OUT013
FDX13,4052.0,OUT049
FDP58,3612.0,OUT035
NCK31,-1024.0,OUT019
FDA35,1744.0,OUT018
FDV37,2920.0,OUT018
NCO07,4836.0,OUT027
FDA20,2904.0,OUT045
FDZ59,2856.0,OUT035
NCY17,812.0,OUT017
FDQ28,2624.0,OUT035
FDV35,2548.0,OUT017
FDQ36,672.0,OUT013
FDD34,2336.0,OUT018
FDK51,4104.0,OUT045
FDV31,2924.0,OUT035
FDR04,1704.0,OUT035
FDR14,1004.0,OUT049
DRC36,876.0,OUT010
FDE39,60.0,OUT019
FDP57,1788.0,OUT049
FDE57,2252.0,OUT046
NCN18,1748.0,OUT046
NCQ05,2112.0,OUT018
FDW47,2064.0,OUT035
FDV46,2348.0,OUT035
NCP29,936.0,OUT045
FDE09,1520.0,OUT018
NCU06,5076.0,OUT027
FDT19,844.0,OUT010
DRF15,2516.0,OUT017
DRI51,2728.0,OUT013
NCX54,1708.0,OUT013
DRE01,3816.0,OUT013
NCB07,3000.0,OUT045
FDU50,2020.0,OUT035
FDG40,736.0,OUT035
FDW10,2512.0,OUT018
FDX51,3172.0,OUT013
NCP17,952.0,OUT045
FDP21,3176.0,OUT035
FDL04,1608.0,OUT045
FDV23,2004.0,OUT013
FDF24,1360.0,OUT046
FDH56,3340.0,OUT027
FDB51,1132.0,OUT049
FDI58,3044.0,OUT027
FDR20,872.0,OUT013
FDC51,1760.0,OUT018
FDB16,2868.0,OUT027
FDE40,1140.0,OUT049
NCM17,864.0,OUT035
FDU56,3076.0,OUT035
FDS32,420.0,OUT019
FDX02,3652.0,OUT049
FDT39,3956.0,OUT027
FDE35,1100.0,OUT017
NCI42,1444.0,OUT019
DRL23,1684.0,OUT046
FDA10,1924.0,OUT046
FDA11,1592.0,OUT013
NCM06,2436.0,OUT046
NCT05,4200.0,OUT035
NCQ02,1028.0,OUT010
NCY06,2164.0,OUT049
FDY56,3736.0,OUT035
FDL02,1852.0,OUT035
NCI06,2960.0,OUT035
FDQ14,2324.0,OUT045
FDQ12,3720.0,OUT017
FDP36,840.0,OUT046
FDK21,5436.0,OUT027
FDO40,2288.0,OUT045
NCK54,-8.0,OUT019
FDY09,2544.0,OUT018
NCW30,4220.0,OUT049
NCC55,2068.0,OUT027
FDE58,1608.0,OUT018
FDR39,2956.0,OUT013
FDU28,3108.0,OUT049
FDH08,3724.0,OUT017
FDG35,2764.0,OUT045
FDG22,756.0,OUT049
FDC34,2652.0,OUT035
FDP15,3744.0,OUT018
FDK34,1860.0,OUT010
FDU45,2048.0,OUT035
FDQ04,2132.0,OUT027
FDX22,3104.0,OUT018
FDB45,1776.0,OUT017
NCH43,4876.0,OUT027
DRE60,3500.0,OUT046
FDD17,5204.0,OUT027
NCM54,2124.0,OUT017
NCH55,2064.0,OUT013
NCT06,2716.0,OUT017
FDA48,4956.0,OUT027
FDY58,5076.0,OUT027
FDO25,3264.0,OUT045
FDN50,1512.0,OUT045
FDH35,2760.0,OUT035
FDK09,3516.0,OUT045
FDO16,1392.0,OUT013
FDW11,980.0,OUT045
FDU47,3748.0,OUT027
NCQ42,116.0,OUT010
FDK55,2916.0,OUT027
FDN08,2020.0,OUT049
FDT57,3692.0,OUT045
FDJ12,3064.0,OUT018
DRL59,964.0,OUT017
NCN53,588.0,OUT046
FDO51,-1132.0,OUT010
FDK56,3076.0,OUT017
FDY12,1040.0,OUT035
FDU15,816.0,OUT035
FDQ19,3880.0,OUT046
DRF15,2372.0,OUT045
DRE25,-416.0,OUT019
FDK57,1640.0,OUT018
FDD33,1716.0,OUT010
FDR34,5132.0,OUT027
FDU04,1888.0,OUT045
FDE35,-836.0,OUT019
NCD31,2724.0,OUT035
FDJ56,1728.0,OUT035
NCU53,2596.0,OUT046
FDD39,3536.0,OUT035
NCU17,-248.0,OUT019
FDJ20,1992.0,OUT046
NCW41,2216.0,OUT018
FDL52,840.0,OUT035
FDS39,2408.0,OUT035
DRJ47,2676.0,OUT045
FDP13,-1228.0,OUT010
DRK39,-596.0,OUT010
FDF28,140.0,OUT010
FDB09,1936.0,OUT045
FDM51,1652.0,OUT046
DRM49,504.0,OUT018
DRF23,2816.0,OUT013
DRH01,2856.0,OUT035
FDH12,3180.0,OUT027
FDA28,160.0,OUT019
FDW37,1176.0,OUT018
FDF02,1648.0,OUT046
DRL37,704.0,OUT046
NCF43,2236.0,OUT046
FDH08,1700.0,OUT010
FDR34,1800.0,OUT019
NCK19,3180.0,OUT049
NCD55,440.0,OUT018
FDT27,3844.0,OUT049
FDQ57,2284.0,OUT045
FDA47,2756.0,OUT035
DRG15,2484.0,OUT027
FDE05,2104.0,OUT018
FDN46,1640.0,OUT046
FDX27,2996.0,OUT027
FDT51,1760.0,OUT045
FDU33,824.0,OUT013
FDJ16,2436.0,OUT027
FDD20,92.0,OUT019
FDT36,676.0,OUT049
DRF15,3884.0,OUT027
FDN52,-484.0,OUT010
FDC22,4524.0,OUT027
FDX15,2460.0,OUT045
FDT13,3016.0,OUT013
FDU04,2064.0,OUT017
FDU31,1596.0,OUT019
FDW59,2852.0,OUT027
NCO29,2604.0,OUT046
FDL15,2568.0,OUT035
FDI41,2468.0,OUT049
FDQ48,1748.0,OUT049
DRI39,936.0,OUT013
FDI08,4040.0,OUT013
FDC21,1924.0,OUT049
FDF58,1180.0,OUT035
FDS08,904.0,OUT010
FDE47,1904.0,OUT045
NCP18,536.0,OUT019
NCR41,1580.0,OUT013
FDA27,4096.0,OUT013
FDA43,3220.0,OUT035
FDA49,1328.0,OUT045
NCE55,2544.0,OUT018
DRM49,2244.0,OUT027
FDF22,4852.0,OUT027
FDQ15,1056.0,OUT018
NCS54,2876.0,OUT017
NCY05,648.0,OUT013
FDR45,3780.0,OUT046
FDK57,2052.0,OUT049
FDF41,1964.0,OUT010
FDV21,2000.0,OUT046
FDD51,736.0,OUT046
FDF33,1764.0,OUT046
FDA38,3772.0,OUT046
FDR56,3064.0,OUT045
NCN41,2036.0,OUT017
FDC60,2924.0,OUT027
FDB47,3224.0,OUT045
DRH01,2800.0,OUT013
FDW08,1660.0,OUT046
FDF38,2180.0,OUT027
FDY32,2684.0,OUT017
FDG34,1924.0,OUT049
FDG47,2232.0,OUT019
NCF18,3124.0,OUT035
FDL39,1036.0,OUT019
NCH55,2144.0,OUT035
DRJ35,1100.0,OUT049
FDS44,3936.0,OUT035
DRE01,3496.0,OUT018
FDY39,3016.0,OUT013
FDY32,2296.0,OUT018
FDR33,3260.0,OUT027
NCP50,1412.0,OUT049
FDZ47,1352.0,OUT018
FDU57,2572.0,OUT049
FDY44,3172.0,OUT013
DRH59,920.0,OUT018
FDB03,5284.0,OUT027
FDY46,2892.0,OUT045
FDM39,2752.0,OUT045
FDY36,1376.0,OUT035
NCM55,3044.0,OUT035
FDJ50,-1036.0,OUT010
DRL60,2440.0,OUT013
NCJ54,3764.0,OUT049
FDX59,692.0,OUT017
FDI07,3236.0,OUT013
DRF51,-1316.0,OUT010
FDM14,1880.0,OUT017
FDP21,2968.0,OUT045
FDE40,1212.0,OUT035
FDE05,2536.0,OUT035
FDM13,3588.0,OUT027
FDC34,3980.0,OUT027
NCI55,1688.0,OUT018
NCE43,2384.0,OUT018
FDW58,1456.0,OUT018
FDG60,3632.0,OUT045
FDV31,2896.0,OUT017
FDR47,3112.0,OUT013
FDM60,-1148.0,OUT019
NCF06,3800.0,OUT018
NCN26,3324.0,OUT027
FDQ59,1548.0,OUT049
FDF09,632.0,OUT046
NCS06,4268.0,OUT017
FDT44,1868.0,OUT046
FDI19,3960.0,OUT017
FDT22,1084.0,OUT017
NCF54,4164.0,OUT027
DRG25,2876.0,OUT045
FDB59,3236.0,OUT017
FDQ37,3176.0,OUT017
FDP56,952.0,OUT035
FDW44,2924.0,OUT035
FDJ26,1508.0,OUT010
FDU43,3520.0,OUT018
FDW33,1612.0,OUT045
NCX53,3740.0,OUT027
FDN56,436.0,OUT010
DRF15,2524.0,OUT049
FDO33,1932.0,OUT017
FDZ39,-204.0,OUT010
NCJ19,988.0,OUT017
FDU01,3108.0,OUT035
FDT12,3736.0,OUT035
NCM18,728.0,OUT018
FDP19,2140.0,OUT017
NCR42,668.0,OUT049
FDN10,1896.0,OUT046
FDG44,1008.0,OUT017
FDQ10,2720.0,OUT046
DRH13,1804.0,OUT049
FDT52,3960.0,OUT013
FDM56,1704.0,OUT045
NCO43,-300.0,OUT010
NCV29,2940.0,OUT035
NCF06,4140.0,OUT013
FDO50,1612.0,OUT035
FDT59,3680.0,OUT013
FDX40,2084.0,OUT027
FDE50,3108.0,OUT017
FDX51,3280.0,OUT017
NCD30,1304.0,OUT018
FDK15,1656.0,OUT013
FDL12,964.0,OUT045
FDK46,4204.0,OUT017
DRH49,-624.0,OUT010
FDQ57,2340.0,OUT046
FDY59,1624.0,OUT017
FDO09,3888.0,OUT018
NCG30,2128.0,OUT035
FDM09,2824.0,OUT017
NCN17,3076.0,OUT027
NCS42,1480.0,OUT013
FDD02,-4.0,OUT019
FDE34,2928.0,OUT013
FDU38,2980.0,OUT045
FDB33,2504.0,OUT046
NCJ29,1500.0,OUT017
FDZ27,960.0,OUT035
FDI40,1680.0,OUT013
FDG22,728.0,OUT013
FDT51,1940.0,OUT017
FDF20,2880.0,OUT018
FDV50,2084.0,OUT035
FDT02,740.0,OUT049
DRC49,2396.0,OUT017
FDF26,2580.0,OUT049
FDV52,2080.0,OUT035
FDX59,716.0,OUT049
FDV25,3660.0,OUT035
FDW23,2116.0,OUT027
FDE53,1472.0,OUT018
FDA19,2192.0,OUT017
FDH22,1996.0,OUT046
NCO41,1612.0,OUT013
FDX12,3964.0,OUT017
FDF17,3168.0,OUT013
FDS11,3492.0,OUT045
FDR51,2552.0,OUT035
FDT49,-252.0,OUT010
FDC56,1960.0,OUT013
FDR13,3388.0,OUT027
FDQ60,2108.0,OUT035
FDN38,4076.0,OUT049
NCL29,2524.0,OUT013
FDO13,4076.0,OUT027
FDE26,2024.0,OUT018
FDA31,804.0,OUT010
FDX14,1368.0,OUT035
FDA34,2708.0,OUT045
FDF26,2528.0,OUT013
FDE38,2588.0,OUT045
DRI11,1808.0,OUT046
FDQ60,3396.0,OUT027
FDL21,2188.0,OUT027
DRC12,4500.0,OUT027
FDC47,3576.0,OUT046
FDE57,2172.0,OUT045
FDT14,1888.0,OUT045
NCZ53,2988.0,OUT046
FDE28,3400.0,OUT018
FDR19,2460.0,OUT035
NCF54,860.0,OUT019
FDZ08,1340.0,OUT046
NCJ05,2168.0,OUT018
FDF59,2020.0,OUT046
NCO05,1752.0,OUT035
FDW24,568.0,OUT018
NCX42,2368.0,OUT018
NCA53,944.0,OUT035
FDI45,932.0,OUT019
FDG46,1856.0,OUT046
FDM20,1924.0,OUT010
FDW11,-908.0,OUT010
FDX08,2996.0,OUT035
NCK17,820.0,OUT035
FDK32,2192.0,OUT018
NCA42,2672.0,OUT035
DRI01,2848.0,OUT035
NCL55,4100.0,OUT049
DRE25,1232.0,OUT018
FDD14,2984.0,OUT017
FDB10,3712.0,OUT046
DRN11,2420.0,OUT035
FDP38,584.0,OUT018
NCA30,3060.0,OUT017
FDT15,3084.0,OUT017
NCP55,664.0,OUT018
FDF12,2508.0,OUT035
FDM21,3768.0,OUT018
FDX56,3436.0,OUT035
FDF10,2444.0,OUT017
FDT32,2972.0,OUT045
FDM51,1416.0,OUT018
NCR50,2176.0,OUT018
FDI19,3940.0,OUT049
FDX21,1840.0,OUT017
FDR31,2508.0,OUT035
FDY02,4200.0,OUT013
NCA29,2624.0,OUT045
NCX17,3612.0,OUT046
FDM12,2984.0,OUT045
FDI53,4044.0,OUT027
NCU30,2708.0,OUT049
FDC56,3388.0,OUT027
FDK27,1712.0,OUT018
NCK18,2748.0,OUT017
FDB52,2188.0,OUT019
DRG25,4444.0,OUT027
FDZ13,1004.0,OUT049
FDB57,1708.0,OUT019
FDR40,1388.0,OUT046
NCO14,-1140.0,OUT019
NCN19,2948.0,OUT045
FDQ28,628.0,OUT019
FDO13,2352.0,OUT018
FDK48,1304.0,OUT013
FDU07,2160.0,OUT018
FDW20,1956.0,OUT046
FDV12,-296.0,OUT010
FDH24,2560.0,OUT013
FDV59,3532.0,OUT049
FDK57,1852.0,OUT045
FDL16,2204.0,OUT027
NCQ17,2436.0,OUT046
FDJ15,2720.0,OUT018
FDX24,1628.0,OUT049
FDT47,1592.0,OUT046
FDT10,1156.0,OUT049
FDZ37,1208.0,OUT018
FDW43,5148.0,OUT027
DRN36,1636.0,OUT017
FDJ14,1288.0,OUT045
FDA32,3488.0,OUT013
FDJ38,1180.0,OUT019
FDQ57,2448.0,OUT017
NCQ41,1172.0,OUT019
FDG56,1140.0,OUT049
DRC13,3484.0,OUT027
FDV55,2444.0,OUT035
FDQ49,2472.0,OUT045
FDE29,-960.0,OUT010
FDR03,3336.0,OUT013
FDD45,1612.0,OUT049
FDN38,2052.0,OUT010
FDT56,980.0,OUT046
FDT48,3108.0,OUT045
FDU03,3012.0,OUT049
FDC56,-40.0,OUT010
NCO43,3052.0,OUT027
FDQ27,1796.0,OUT017
FDR03,3304.0,OUT046
DRH23,-1088.0,OUT010
FDG22,624.0,OUT045
NCJ42,1700.0,OUT013
FDR24,1496.0,OUT046
FDW60,2996.0,OUT035
FDJ08,3044.0,OUT013
DRL59,592.0,OUT018
FDG60,1744.0,OUT010
FDW27,2636.0,OUT017
FDX14,984.0,OUT018
FDC20,976.0,OUT013
NCS29,3872.0,OUT018
FDJ56,1584.0,OUT046
FDB20,-628.0,OUT019
FDL28,5124.0,OUT027
FDW01,2144.0,OUT018
FDL03,3164.0,OUT046
FDX22,3476.0,OUT049
FDJ21,2492.0,OUT035
FDR31,2332.0,OUT045
FDG21,2576.0,OUT035
FDS22,2236.0,OUT027
FDK08,1776.0,OUT035
FDE17,2184.0,OUT018
NCN30,1644.0,OUT017
FDT50,1596.0,OUT046
NCX42,2708.0,OUT049
FDJ12,3484.0,OUT035
NCA18,3332.0,OUT027
FDP23,1564.0,OUT019
FDX12,3888.0,OUT013
FDN40,2160.0,OUT018
FDV48,1456.0,OUT035
NCY54,2732.0,OUT013
FDL16,-1196.0,OUT010
FDR45,3528.0,OUT018
