Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDX08,2894.03589041,OUT013
NCK17,-1125.83866353,OUT010
FDF39,4241.18242559,OUT035
FDU45,-2.03910369407,OUT010
NCJ18,1578.96367701,OUT018
DRC27,1922.56079965,OUT019
DRC25,1550.4965358,OUT035
FDU59,2677.55170796,OUT035
FDU28,3151.52147236,OUT035
NCP30,742.619865861,OUT046
FDB39,722.660625035,OUT018
FDE41,1521.48940349,OUT013
DRH11,-910.020421546,OUT010
FDA58,3586.74718529,OUT045
FDU50,1905.0974753,OUT046
FDM34,2116.80534063,OUT013
FDM44,3108.70296633,OUT027
FDR39,2814.95762632,OUT045
FDM25,2744.96880088,OUT045
FDQ49,2628.31879454,OUT049
DRH25,661.035856998,OUT018
FDM09,4153.39600912,OUT027
FDL44,712.658086128,OUT019
NCR42,357.415546941,OUT018
DRL59,925.695437665,OUT046
FDX43,2690.50788874,OUT013
DRK47,1618.09449231,OUT010
FDU48,1849.42778469,OUT018
FDY12,861.485164923,OUT045
NCN43,1702.22628131,OUT018
NCM55,2593.30605383,OUT018
FDQ21,3411.3471028,OUT027
FDX13,4030.56157546,OUT035
NCK30,5312.20554781,OUT027
FDG20,2883.2787678,OUT049
DRG27,819.131732813,OUT017
FDY14,3811.93008526,OUT018
FDP59,1867.33277331,OUT035
FDU60,2805.3831365,OUT017
NCC18,756.043648242,OUT019
DRJ39,3475.54130512,OUT017
FDS07,1934.80636328,OUT049
FDM08,4926.83722296,OUT027
FDP51,1917.53696626,OUT045
FDU16,1559.61233603,OUT035
FDH12,1771.96157294,OUT013
DRE48,1186.4228799,OUT010
NCL42,5184.52883202,OUT027
FDR21,2728.78813662,OUT045
NCW29,2233.64479732,OUT035
FDO11,3964.10077965,OUT013
NCM31,2324.80624432,OUT049
FDV35,563.431444356,OUT019
FDF58,1193.58687062,OUT017
NCE43,2729.21605637,OUT049
FDA02,2487.21059051,OUT035
DRL37,-1077.76263008,OUT010
FDR24,1288.59007688,OUT018
FDW59,1504.77354099,OUT049
FDS22,981.180889711,OUT049
FDW24,1010.08608642,OUT017
FDU24,1726.71111725,OUT035
FDA21,4358.74939707,OUT027
FDH58,3328.81799609,OUT027
FDW36,1438.90061176,OUT018
FDI45,4159.94216803,OUT027
FDU01,2686.61011368,OUT018
FDF35,3176.74240056,OUT027
FDU43,1857.25447666,OUT019
FDE24,417.426031492,OUT019
FDK50,2692.68743528,OUT049
FDG31,1043.77353574,OUT045
FDC60,1464.55868358,OUT045
FDL36,1532.15866598,OUT013
FDP21,3061.82344186,OUT013
FDW16,1488.21611659,OUT045
FDX02,3593.39839267,OUT017
FDQ58,3885.90572794,OUT027
FDT51,1855.63599295,OUT046
FDD59,1475.77876039,OUT049
NCM42,1497.85186449,OUT018
FDA57,500.796066657,OUT018
FDZ48,1962.94523882,OUT035
FDE46,2372.04041871,OUT045
NCZ30,77.5060610806,OUT019
FDB56,3090.08552554,OUT017
FDA25,3174.22079689,OUT027
FDD20,2052.95366854,OUT013
FDL25,1590.47280578,OUT013
NCO18,2871.21403167,OUT049
FDJ45,774.36104419,OUT017
FDR12,2879.64675584,OUT035
NCF19,-1029.46080648,OUT010
FDK25,2636.14617524,OUT046
NCR17,1831.40799478,OUT046
FDC52,2465.69558667,OUT046
NCA54,2927.33878277,OUT017
FDR45,1849.7416411,OUT010
NCM19,1919.97350327,OUT049
FDF39,5544.57959027,OUT027
FDX23,1708.55905091,OUT049
FDD58,3065.33236086,OUT027
FDX28,1672.7227602,OUT013
NCD31,2593.48576583,OUT013
FDU57,2164.56760956,OUT018
FDI27,880.139789883,OUT046
NCM42,1743.22240851,OUT046
FDD32,2838.02963903,OUT027
FDI34,3625.30122731,OUT013
NCM29,2174.75983244,OUT049
FDG46,1620.6661986,OUT018
DRC01,-946.715918719,OUT010
FDB15,5464.23509927,OUT027
NCA17,3789.42763548,OUT027
FDF10,2363.56640931,OUT046
FDR26,4241.2081,OUT027
FDI02,1949.3223203,OUT049
NCM54,152.421015698,OUT010
FDF14,2451.61946735,OUT013
FDJ33,109.100473614,OUT010
FDM20,3954.18366344,OUT035
FDC03,4525.17496282,OUT027
NCX05,1845.1020443,OUT046
NCM41,2928.49712184,OUT027
NCU29,467.277748454,OUT010
FDQ59,1543.62626771,OUT017
FDH46,-156.321079478,OUT010
FDH09,954.463110752,OUT013
NCD06,752.153458189,OUT045
FDC15,2573.00807677,OUT035
DRD37,2246.0918132,OUT027
FDT28,3800.22066324,OUT027
FDR28,4063.22145544,OUT027
FDT38,1540.947605,OUT017
FDV34,2758.04908102,OUT027
FDY52,1233.76142276,OUT035
FDB34,1483.04150001,OUT013
DRL23,1449.8875169,OUT018
DRB24,2432.77342019,OUT046
FDJ50,969.558862609,OUT046
FDQ49,2638.78330825,OUT035
FDP20,2152.97155082,OUT035
FDV19,3994.1747641,OUT027
NCR54,2971.27750516,OUT045
FDO09,2160.55605699,OUT010
FDS57,2004.55787405,OUT018
FDN10,2010.6972063,OUT049
FDV23,2111.90640342,OUT049
FDY28,3454.29632539,OUT049
DRG51,2597.31620398,OUT013
FDD45,-351.151301241,OUT019
NCL18,4384.7440027,OUT027
NCM29,2117.6615557,OUT013
FDF17,4502.10292853,OUT027
FDE22,2665.98658448,OUT017
FDQ22,827.962140295,OUT017
FDS01,2875.81834311,OUT013
FDW35,2228.35883314,OUT027
FDJ33,2032.48733411,OUT046
NCF54,2823.50961904,OUT035
FDE09,1842.47994221,OUT013
NCE06,2455.97329876,OUT045
DRH49,1446.34708315,OUT049
FDY43,2612.60785548,OUT045
NCT05,4020.61317467,OUT017
FDZ34,2940.13383367,OUT045
FDL38,1615.03536159,OUT017
FDZ31,3105.05511022,OUT017
FDR14,1099.7206016,OUT035
NCN54,1413.06270716,OUT049
NCC42,3633.23215699,OUT027
FDK08,1784.01974527,OUT017
FDP59,1805.71484312,OUT013
FDV22,2686.95449363,OUT035
FDD33,3761.66779426,OUT035
DRE60,4900.36067496,OUT027
FDK52,3513.67766317,OUT046
FDA02,2482.11941639,OUT017
FDM56,1882.43231373,OUT049
FDE57,2410.1197575,OUT035
FDM32,1426.94674121,OUT045
NCQ30,3369.45587777,OUT027
FDQ27,3179.24517316,OUT027
FDT60,3433.0766357,OUT027
FDU43,3865.39080556,OUT049
NCO55,1848.06537251,OUT035
FDG02,2945.84654499,OUT045
FDJ28,3037.91932285,OUT013
FDP40,1808.67506724,OUT045
FDJ38,2972.61548763,OUT045
NCC54,3803.54346414,OUT017
NCZ41,1984.39072543,OUT046
FDK38,508.812784001,OUT019
FDU52,2499.77780418,OUT013
FDC40,1326.64143462,OUT046
NCR30,1332.06362355,OUT017
NCN18,1871.51685702,OUT017
FDB50,1439.98044355,OUT035
FDG04,3003.70142,OUT013
FDR26,2935.6891455,OUT035
NCT17,2667.00603099,OUT018
FDX35,4983.68453663,OUT027
FDS12,2012.13866155,OUT046
NCZ29,3419.8151664,OUT027
FDB38,731.738570495,OUT010
FDP12,797.357657478,OUT013
FDP22,951.522934518,OUT046
FDS26,3753.86182819,OUT018
FDR52,3038.01449764,OUT046
DRJ13,2521.64067625,OUT046
FDU48,3526.64682226,OUT027
FDE29,1179.43557399,OUT035
NCT29,2039.4100427,OUT049
DRK37,2675.9159582,OUT018
FDK55,1465.68167747,OUT046
FDR07,1574.08480447,OUT046
FDO21,4973.62942478,OUT027
FDK46,4131.62052217,OUT049
FDB12,1677.43011052,OUT045
FDT31,4401.59319581,OUT027
FDJ33,1977.01110308,OUT045
FDC26,3194.20633902,OUT027
NCQ02,2876.55955996,OUT045
FDP08,1161.37237558,OUT010
FDB11,4935.28463625,OUT027
FDV55,2366.76903347,OUT013
FDW20,2075.95875612,OUT049
NCJ18,-2.87047764348,OUT019
FDC41,999.211226607,OUT018
FDE14,3139.36913716,OUT027
FDG35,2855.21312202,OUT013
FDF45,1210.09410664,OUT035
FDS19,2775.53541429,OUT027
FDS58,717.856447166,OUT019
FDA26,3567.4920837,OUT017
FDM32,1578.12209518,OUT049
FDL45,2038.4856652,OUT046
FDZ55,2645.45549181,OUT049
FDY37,2412.51243811,OUT049
FDO46,3042.32311164,OUT046
FDQ60,1957.74466742,OUT046
FDA19,1830.89518466,OUT018
FDL15,2446.62855305,OUT046
FDM10,3047.30752303,OUT018
NCL05,868.797990415,OUT017
DRK49,-1104.57936377,OUT010
NCE18,5295.05502612,OUT027
FDG40,781.614501583,OUT049
DRI59,3372.67848194,OUT045
FDK28,4103.52555219,OUT035
NCD06,-1067.92279386,OUT019
FDO11,2062.96021198,OUT019
FDK27,1945.56736146,OUT046
FDT43,2345.18526485,OUT027
FDD38,1467.31974645,OUT018
FDA16,3533.57977301,OUT049
FDL14,3918.70284,OUT027
NCM17,884.45553959,OUT049
FDD20,1949.42827058,OUT045
FDA40,1448.50295478,OUT045
FDL43,1265.44128489,OUT045
FDV15,1596.5840237,OUT045
FDE52,1536.03303051,OUT046
NCL17,384.425295768,OUT010
NCJ31,3576.79225877,OUT045
FDR60,1241.18556014,OUT045
NCA18,1992.69310811,OUT035
FDS21,2577.56392718,OUT027
FDW09,1517.57589055,OUT035
FDL26,2590.07244356,OUT035
FDS47,1195.26303717,OUT018
FDC39,3187.55928176,OUT046
FDT51,2009.23310445,OUT035
FDK40,4217.94035282,OUT035
NCG19,3534.67184374,OUT045
FDZ07,1106.36730748,OUT046
FDF08,2943.85697938,OUT027
FDO04,1028.44513198,OUT013
FDK41,1111.19312596,OUT018
FDP15,4043.40226923,OUT049
NCD43,1435.67233,OUT018
NCP18,2386.65897276,OUT013
FDZ51,1580.01664668,OUT046
DRH13,1900.49466033,OUT035
FDF38,747.414775425,OUT045
NCI43,810.361772301,OUT045
FDM38,2424.36125939,OUT027
FDS03,1155.90363545,OUT013
DRJ47,2781.39060098,OUT017
FDT50,-254.628303379,OUT010
FDV02,2712.86091375,OUT046
NCG18,1784.12205172,OUT017
FDW52,2644.80228418,OUT046
FDS40,853.861490197,OUT035
FDN31,3090.98712408,OUT017
FDA37,1969.0552041,OUT045
FDA15,3876.0351521,OUT046
FDL39,2880.0271382,OUT046
FDJ53,1906.71106925,OUT045
FDX22,3374.07280357,OUT013
NCZ42,3625.1723059,OUT045
FDD56,4225.21963,OUT027
FDD40,3182.85903041,OUT017
FDS50,3468.50863051,OUT013
NCN14,2899.59383426,OUT013
FDT15,2961.59875629,OUT013
NCS18,3166.14053934,OUT027
NCO26,-51.8314763957,OUT010
FDF58,824.879229827,OUT018
NCB19,1445.1866238,OUT013
FDH26,2399.73185089,OUT017
DRB24,3840.20447472,OUT027
FDA49,1173.4703743,OUT018
FDB32,1526.66237873,OUT045
FDI36,3217.32897045,OUT017
NCA17,473.830127785,OUT010
FDH22,2033.04994169,OUT013
NCM26,2136.2679238,OUT018
FDT15,4349.38761385,OUT027
FDB16,1194.26357982,OUT018
NCP54,3396.16334876,OUT027
FDJ36,1734.5543033,OUT013
FDO28,1874.00289938,OUT045
FDU09,1044.811217,OUT013
FDF29,2224.89797707,OUT017
FDY08,2289.50078666,OUT013
DRJ59,435.166994405,OUT018
FDT23,2800.34241787,OUT027
FDU15,509.928614383,OUT018
FDT47,1688.64230183,OUT013
FDI53,762.968445387,OUT019
FDR59,3823.41159807,OUT018
FDD53,909.61410612,OUT035
FDY51,3515.02225066,OUT017
FDT04,812.842075482,OUT049
FDU51,2913.02434036,OUT049
FDG14,2598.34402293,OUT035
NCU06,3488.30584163,OUT045
DRG25,2903.07412552,OUT046
DRH49,1529.38641654,OUT035
FDN15,2377.94534909,OUT035
FDL43,1039.95867799,OUT018
NCT18,2940.15165401,OUT049
NCB31,4021.23803454,OUT013
FDK57,2066.14622121,OUT035
FDY04,761.759725209,OUT019
NCP54,1938.96628029,OUT046
FDF41,3797.97714614,OUT013
FDM01,1659.47988111,OUT045
FDW03,1701.42207836,OUT045
FDF28,1967.27553587,OUT045
FDY37,2417.88462015,OUT017
FDQ03,3813.63569162,OUT017
FDP51,3398.64256419,OUT027
FDJ40,1951.78189771,OUT017
FDC32,1636.53050074,OUT049
DRI49,2733.89755729,OUT027
NCW54,1045.60137397,OUT017
FDF09,841.776019772,OUT017
FDP45,3660.37804247,OUT018
DRJ23,2650.17803202,OUT018
FDS59,1955.61384649,OUT017
FDY08,2224.15193344,OUT046
FDX16,2452.42100521,OUT049
FDY16,2663.10655031,OUT018
FDK32,2608.15553331,OUT035
FDQ22,792.167954936,OUT013
NCC31,2194.66044196,OUT018
FDG58,2577.2273618,OUT049
DRF48,2981.49043378,OUT013
DRH36,1335.3829409,OUT049
NCR30,1390.55694928,OUT035
FDB03,1873.83694546,OUT019
FDZ28,3500.41065756,OUT027
FDR35,3217.08896339,OUT017
DRD15,5010.89416532,OUT027
FDJ33,163.9903886,OUT019
FDA56,95.5432060743,OUT010
FDP56,875.536683356,OUT046
NCT30,838.217169824,OUT046
FDK15,1738.90335458,OUT017
FDH44,2111.53342014,OUT018
FDV01,2521.19130857,OUT013
DRG03,2497.0268296,OUT017
FDG50,2931.68195102,OUT027
FDR16,1488.58981197,OUT010
FDZ60,1735.33301081,OUT046
DRG03,2361.25683478,OUT045
FDS56,3859.13707797,OUT018
FDU33,790.6415948,OUT045
DRD27,1758.76635718,OUT035
FDW22,3503.323501,OUT046
DRA24,2539.71833334,OUT045
FDF38,894.147140064,OUT049
FDX48,2532.58291095,OUT013
FDS58,2335.30133805,OUT018
FDC32,1521.5698945,OUT046
NCQ29,3936.04220333,OUT045
DRK39,1123.50550121,OUT018
NCS38,1919.04467303,OUT017
DRO47,1820.23719656,OUT013
DRG27,2176.12287228,OUT027
FDC57,4466.92602458,OUT027
FDS55,2328.59810639,OUT046
NCJ06,1650.65023424,OUT018
FDO01,280.171892889,OUT019
NCM55,2821.77677964,OUT045
FDC52,2579.2193903,OUT049
FDQ15,1297.71862978,OUT045
NCT30,2257.70197666,OUT027
NCR42,2045.92246176,OUT027
FDD28,1163.14108329,OUT035
FDQ34,1783.9495878,OUT049
FDZ12,3689.74945044,OUT027
DRE13,-433.10316043,OUT019
NCN07,254.218641166,OUT019
FDM28,2988.02775162,OUT035
FDI10,2841.40208395,OUT017
FDQ25,2777.00206917,OUT013
FDA38,1885.05532044,OUT010
DRI13,3460.72193821,OUT049
FDY20,2958.86366842,OUT027
NCZ53,3063.00947139,OUT035
NCM31,2297.38139602,OUT013
DRB01,3034.60487401,OUT017
DRF37,4006.86964688,OUT046
NCF42,2826.20764847,OUT049
FDF16,2098.28929455,OUT018
FDB41,935.960876188,OUT013
FDR34,3620.6357536,OUT013
FDR15,2255.42795574,OUT018
NCV42,-58.504919654,OUT019
FDW51,3479.45992351,OUT035
FDU36,1711.66637707,OUT017
FDX60,1459.37616451,OUT049
FDY03,2014.21389077,OUT035
FDW55,3830.99466548,OUT045
FDT01,1416.94487588,OUT010
FDG58,2524.6249124,OUT013
FDK21,3977.07266978,OUT017
NCS41,975.698428133,OUT019
FDS10,2799.64293171,OUT045
NCT53,2579.52585666,OUT046
FDJ28,2736.13502082,OUT018
FDX44,1406.61703882,OUT045
FDT20,474.609313067,OUT018
FDO44,1884.21152927,OUT017
NCX17,3697.35259902,OUT049
FDY01,1997.02934565,OUT017
FDJ12,4739.13720915,OUT027
DRK35,415.806409918,OUT018
FDD47,789.951571776,OUT019
NCM53,1851.3229635,OUT035
FDO45,1542.04111242,OUT013
NCM42,-103.735296565,OUT010
FDE04,2856.18628815,OUT046
NCI30,5231.02287408,OUT027
FDZ19,2779.81229307,OUT013
FDW57,2854.19722849,OUT013
FDA25,1752.92585289,OUT013
FDT22,1017.80447861,OUT046
FDP51,1993.89914394,OUT013
FDD48,3318.11857698,OUT027
FDY39,3060.81860181,OUT035
FDO48,1630.58093317,OUT010
FDD23,4381.49810362,OUT027
DRN35,2107.64521367,OUT027
FDT01,3478.72979864,OUT035
FDC20,-884.919333853,OUT010
DRJ35,1207.85431555,OUT035
FDB32,1555.43408998,OUT046
FDL24,2777.33578206,OUT046
NCV42,1955.51714111,OUT035
FDZ46,1775.99425199,OUT046
FDC15,2468.45757023,OUT013
FDD08,-1127.06568436,OUT019
FDY50,1582.93251123,OUT049
FDD36,1977.09289661,OUT013
FDG57,2307.79639202,OUT027
FDL21,559.658065858,OUT018
FDN16,3138.88937017,OUT027
FDJ09,2264.32389619,OUT027
FDS01,965.796636464,OUT010
FDV33,4170.90977266,OUT017
DRE12,1930.24212191,OUT017
FDR07,1632.00278222,OUT013
FDP48,1060.55463223,OUT010
NCB55,1101.68124644,OUT035
FDQ08,1136.32858878,OUT013
FDR34,3778.54523948,OUT035
FDO33,1811.90756807,OUT046
FDP13,689.98410825,OUT045
FDX12,3902.78783037,OUT049
NCT06,2707.09454532,OUT049
FDR16,1516.91449311,OUT019
FDE36,2653.01431184,OUT046
FDZ36,3046.59012229,OUT049
FDV13,1454.15532444,OUT045
NCZ17,808.489469591,OUT035
FDU56,2824.15492888,OUT045
FDM09,2868.99724079,OUT035
FDV02,2809.46817338,OUT017
FDS34,1602.9728137,OUT018
FDA11,1686.04429621,OUT049
FDP09,3407.57057565,OUT017
FDB29,3326.06890079,OUT027
FDT19,2864.54212484,OUT017
DRH15,880.297351565,OUT017
FDY38,3645.41967122,OUT046
FDF14,3848.11617518,OUT027
FDN48,-334.924494661,OUT010
FDQ12,3625.81786786,OUT013
NCJ43,2647.10608955,OUT045
FDE17,598.368583593,OUT019
FDB05,3988.75069184,OUT035
FDH10,2959.20359987,OUT045
NCR06,856.723048217,OUT017
FDU32,1709.93521383,OUT018
FDD56,2863.67305971,OUT049
FDO36,2578.74533256,OUT018
FDH16,-352.515774953,OUT010
FDX10,448.246569114,OUT018
FDZ37,1622.91934484,OUT017
FDU31,1572.50641645,OUT010
DRC49,2341.79426854,OUT049
FDL15,2364.51586917,OUT045
FDN32,1066.56298586,OUT019
DRH59,2662.16027269,OUT027
NCU29,2434.5536524,OUT049
FDR37,1072.63940615,OUT019
FDS14,2228.54998246,OUT018
FDU02,4941.40471691,OUT027
FDJ08,3147.08147031,OUT035
NCZ06,3820.108728,OUT045
FDO31,1524.39901103,OUT049
FDH31,1450.88255599,OUT018
FDS58,2684.74661235,OUT017
NCA53,2299.49838373,OUT027
FDF50,3089.6484793,OUT046
NCW42,3533.86754262,OUT049
NCQ17,2368.92700996,OUT045
FDK51,3825.54832792,OUT018
NCW41,606.411340798,OUT010
NCR29,1053.39148804,OUT017
FDB08,667.73697354,OUT019
FDA40,2888.74113788,OUT027
FDL14,2285.37441558,OUT018
FDB47,3229.98682079,OUT046
FDO03,3737.28283048,OUT035
DRK13,1171.60462274,OUT019
FDX13,1972.54806906,OUT010
FDF52,2869.36491435,OUT046
FDT11,3044.44649445,OUT013
FDB08,2573.59798709,OUT013
FDQ28,2242.57748852,OUT018
FDD29,3858.24533258,OUT045
NCQ29,5422.45376983,OUT027
NCO02,1133.73554763,OUT013
FDR56,1205.27593972,OUT010
NCM54,2093.98126914,OUT049
FDP51,2068.84277957,OUT035
FDT38,1454.84663251,OUT013
FDZ20,3658.41289717,OUT018
FDJ53,1984.54190146,OUT013
FDX13,3963.80364471,OUT049
FDP58,3549.15134981,OUT035
NCK31,-942.731920816,OUT019
FDA35,1765.22057413,OUT018
FDV37,2875.38780796,OUT018
NCO07,4739.98158349,OUT027
FDA20,2876.98974338,OUT045
FDZ59,2830.41425732,OUT035
NCY17,865.863560302,OUT017
FDQ28,2615.10787347,OUT035
FDV35,2531.10095291,OUT017
FDQ36,733.273404193,OUT013
FDD34,2330.81903145,OUT018
FDK51,4024.48903272,OUT045
FDV31,2894.78644811,OUT035
FDR04,1741.23007086,OUT035
FDR14,1053.63126967,OUT049
DRC36,892.265221783,OUT010
FDE39,99.4146879699,OUT019
FDP57,1813.79702162,OUT049
FDE57,2259.48369972,OUT046
NCN18,1761.69238293,OUT046
NCQ05,2105.12042832,OUT018
FDW47,2086.92460437,OUT035
FDV46,2361.2195769,OUT035
NCP29,988.348387607,OUT045
FDE09,1549.58373204,OUT018
NCU06,4958.87586732,OUT027
FDT19,856.373909614,OUT010
DRF15,2500.82970745,OUT017
DRI51,2701.70853469,OUT013
NCX54,1720.80926772,OUT013
DRE01,3720.72868525,OUT013
NCB07,2961.04920297,OUT045
FDU50,2034.99789637,OUT035
FDG40,818.742414271,OUT035
FDW10,2494.15506739,OUT018
FDX51,3129.75685693,OUT013
NCP17,1015.57937534,OUT045
FDP21,3141.22298347,OUT035
FDL04,1642.76381106,OUT045
FDV23,2010.435963,OUT013
FDF24,1411.82825696,OUT046
FDH56,3314.07418848,OUT027
FDB51,1187.7927052,OUT049
FDI58,3034.36451526,OUT027
FDR20,944.086045908,OUT013
FDC51,1777.14651324,OUT018
FDB16,2870.61894795,OUT027
FDE40,1189.86941356,OUT049
NCM17,923.081932777,OUT035
FDU56,3048.63456653,OUT035
FDS32,443.879318413,OUT019
FDX02,3589.5468858,OUT049
FDT39,3907.01697223,OUT027
FDE35,1156.01342115,OUT017
NCI42,1410.28338614,OUT019
DRL23,1713.01674692,OUT046
FDA10,1940.84240589,OUT046
FDA11,1624.52141639,OUT013
NCM06,2419.19006945,OUT046
NCT05,4105.67744647,OUT035
NCQ02,1043.53488631,OUT010
NCY06,2157.22934862,OUT049
FDY56,3673.36263041,OUT035
FDL02,1879.2649497,OUT035
NCI06,2923.91045304,OUT035
FDQ14,2326.30833138,OUT045
FDQ12,3654.19405125,OUT017
FDP36,910.135357151,OUT046
FDK21,5320.06449635,OUT027
FDO40,2299.15441355,OUT045
NCK54,22.3677260296,OUT019
FDY09,2527.84312559,OUT018
NCW30,4117.11175245,OUT049
NCC55,2094.90399923,OUT027
FDE58,1637.05143813,OUT018
FDR39,2922.42540392,OUT013
FDU28,3064.08497366,OUT049
FDH08,3657.28031947,OUT017
FDG35,2755.22090783,OUT045
FDG22,832.607630803,OUT049
FDC34,2632.81289297,OUT035
FDP15,3666.69821941,OUT018
FDK34,1844.28579858,OUT010
FDU45,2068.18097164,OUT035
FDQ04,2170.22429551,OUT027
FDX22,3060.43652146,OUT018
FDB45,1809.00751357,OUT017
NCH43,4772.22568409,OUT027
DRE60,3427.32386981,OUT046
FDD17,5095.96503455,OUT027
NCM54,2121.5412013,OUT017
NCH55,2065.23502963,OUT013
NCT06,2687.26920637,OUT017
FDA48,4852.74399156,OUT027
FDY58,4976.34411107,OUT027
FDO25,3213.5148628,OUT045
FDN50,1557.27764368,OUT045
FDH35,2748.13877968,OUT035
FDK09,3460.20982081,OUT045
FDO16,1436.89858559,OUT013
FDW11,1049.61004078,OUT045
FDU47,3706.35653111,OUT027
NCQ42,170.959882722,OUT010
FDK55,2919.5446727,OUT027
FDN08,2021.55906785,OUT049
FDT57,3635.58224974,OUT045
FDJ12,3021.07801657,OUT018
DRL59,1023.85403691,OUT017
NCN53,661.530150515,OUT046
FDO51,-1011.66249403,OUT010
FDK56,3034.0894937,OUT017
FDY12,1097.2627154,OUT035
FDU15,895.563456643,OUT035
FDQ19,3812.81151469,OUT046
DRF15,2366.5081118,OUT045
DRE25,-369.477496208,OUT019
FDK57,1658.2200556,OUT018
FDD33,1692.31115582,OUT010
FDR34,5029.37828036,OUT027
FDU04,1916.98508038,OUT045
FDE35,-756.311954808,OUT019
NCD31,2702.51304223,OUT035
FDJ56,1751.56685634,OUT035
NCU53,2575.72816674,OUT046
FDD39,3486.69333618,OUT035
NCU17,-213.204559864,OUT019
FDJ20,2009.22187249,OUT046
NCW41,2206.76464723,OUT018
FDL52,917.072896917,OUT035
FDS39,2413.45078635,OUT035
DRJ47,2655.96931206,OUT045
FDP13,-1115.0772267,OUT010
DRK39,-510.770669772,OUT010
FDF28,206.324671306,OUT010
FDB09,1960.80204358,OUT045
FDM51,1691.0695152,OUT046
DRM49,555.189142015,OUT018
DRF23,2767.76314052,OUT013
DRH01,2825.66170358,OUT035
FDH12,3167.78154246,OUT027
FDA28,194.679397419,OUT019
FDW37,1214.62953486,OUT018
FDF02,1681.7231229,OUT046
DRL37,777.474176021,OUT046
NCF43,2230.50676024,OUT046
FDH08,1690.76844533,OUT010
FDR34,1761.64337709,OUT019
NCK19,3117.96984683,OUT049
NCD55,512.055500295,OUT018
FDT27,3766.90027478,OUT049
FDQ57,2291.3513215,OUT045
FDA47,2735.74229147,OUT035
DRG15,2492.23204455,OUT027
FDE05,2105.24640872,OUT018
FDN46,1665.18021536,OUT046
FDX27,2984.19270474,OUT027
FDT51,1794.28407668,OUT045
FDU33,881.861131997,OUT013
FDJ16,2451.77721679,OUT027
FDD20,134.972751889,OUT019
FDT36,746.692496377,OUT049
DRF15,3828.36893927,OUT027
FDN52,-404.971071486,OUT010
FDC22,4438.31234692,OUT027
FDX15,2449.96572068,OUT045
FDT13,2984.79541709,OUT013
FDU04,2078.00137603,OUT017
FDU31,1562.84888585,OUT019
FDW59,2852.62221716,OUT027
NCO29,2585.43209127,OUT046
FDL15,2566.15829811,OUT035
FDI41,2458.41168484,OUT049
FDQ48,1767.47422795,OUT049
DRI39,986.901817814,OUT013
FDI08,3953.56478536,OUT013
FDC21,1941.27448361,OUT049
FDF58,1246.04199526,OUT035
FDS08,927.489651345,OUT010
FDE47,1932.15121119,OUT045
NCP18,545.163976907,OUT019
NCR41,1601.67519427,OUT013
FDA27,4013.67035684,OUT013
FDA43,3180.8194076,OUT035
FDA49,1381.20198476,OUT045
NCE55,2507.80276142,OUT018
DRM49,2254.79620948,OUT027
FDF22,4762.95833564,OUT027
FDQ15,1101.78176995,OUT018
NCS54,2842.08978909,OUT017
NCY05,711.674552391,OUT013
FDR45,3719.05054605,OUT046
FDK57,2057.14044492,OUT049
FDF41,1927.54644591,OUT010
FDV21,2019.19565283,OUT046
FDD51,811.419967751,OUT046
FDF33,1797.28070389,OUT046
FDA38,3706.22815563,OUT046
FDR56,3029.89980023,OUT045
NCN41,2038.5138529,OUT017
FDC60,2914.57660081,OUT027
FDB47,3180.44650999,OUT045
DRH01,2761.08960258,OUT013
FDW08,1685.76470915,OUT046
FDF38,2218.77362538,OUT027
FDY32,2657.81026207,OUT017
FDG34,1936.67418952,OUT049
FDG47,2164.32767507,OUT019
NCF18,3078.51590148,OUT035
FDL39,1022.97443716,OUT019
NCH55,2149.07660902,OUT035
DRJ35,1140.94440346,OUT049
FDS44,3856.24348075,OUT035
DRE01,3411.31346155,OUT018
FDY39,2978.46080758,OUT013
FDY32,2275.83073752,OUT018
FDR33,3245.69434594,OUT027
NCP50,1448.87418343,OUT049
FDZ47,1390.64139608,OUT018
FDU57,2554.60765266,OUT049
FDY44,3131.29645692,OUT013
DRH59,968.54861002,OUT018
FDB03,5157.32744417,OUT027
FDY46,2872.25187075,OUT045
FDM39,2732.78793688,OUT045
FDY36,1431.42030964,OUT035
NCM55,3004.17656889,OUT035
FDJ50,-911.520138255,OUT010
DRL60,2422.11175211,OUT013
NCJ54,3678.80568433,OUT049
FDX59,769.640198493,OUT017
FDI07,3187.45266184,OUT013
DRF51,-1208.63767564,OUT010
FDM14,1904.35947049,OUT017
FDP21,2939.59514592,OUT045
FDE40,1267.02453146,OUT035
FDE05,2532.36501395,OUT035
FDM13,3555.81012339,OUT027
FDC34,3916.10710912,OUT027
NCI55,1702.0363377,OUT018
NCE43,2356.94038307,OUT018
FDW58,1498.49271039,OUT018
FDG60,3575.21961732,OUT045
FDV31,2862.89042841,OUT017
FDR47,3068.07200086,OUT013
FDM60,-1053.08042237,OUT019
NCF06,3713.49331316,OUT018
NCN26,3291.72087825,OUT027
FDQ59,1578.28723138,OUT049
FDF09,718.419451943,OUT046
NCS06,4157.49451499,OUT017
FDT44,1891.29955717,OUT046
FDI19,3884.22502954,OUT017
FDT22,1136.53912646,OUT017
NCF54,4094.00222656,OUT027
DRG25,2844.67958025,OUT045
